#  x                 y             frequency           rot. str.
111.013876735       1.2863834152
111.513939242       1.29661302615
112.01400175       1.29481405563
112.514064258       1.28114629082
113.014126766       1.25628309972
113.514189274       1.22133605778
114.014251781       1.1777380829
114.514314289       1.12710663348
115.014376797       1.07110901101
115.514439305       1.01134719489
116.014501813       0.949272334362
116.514564321       0.886131629431
117.014626828       0.822944664517
117.514689336       0.760503009708
118.014751844       0.699385872996
118.514814352       0.639985105083
119.01487686       0.582534188829
119.514939367       0.527137404253
120.015001875       0.473796786544
120.515064383       0.422435624046
121.015126891       0.372918043587
121.515189399       0.325064741386
122.015251906       0.27866520557
122.515314414       0.233486908733
123.015376922       0.189281982615
123.51543943       0.145791864408
124.015501938       0.102750354492
124.515564446       0.0598854674682
125.015626953       0.0169204034403
125.515689461       -0.0264260790741
126.015751969       -0.0704396400806
126.515814477       -0.115410454795
127.015876985       -0.16163320309
127.515939492       -0.209406711784
128.016002       -0.259032980264
128.516064508       -0.310815273153
129.016127016       -0.365054899651
129.516189524       -0.422046218918
130.016252032       -0.482069317923
130.516314539       -0.545379710452
131.016377047       -0.61219431834
131.516439555       -0.682672944436
132.016502063       -0.756894472342
132.516564571       -0.8348271918
133.016627078       -0.916293033859
133.516689586       -1.00092620924
134.016752094       -1.0881278828
134.516814602       -1.17702016214
135.01687711       -1.26640481064
135.516939617       -1.35473451177
136.017002125       -1.44010672336
136.517064633       -1.52029133219
137.017127141       -1.59280233248
137.517189649       -1.6550195012
138.017252157       -1.70435799315
138.517314664       -1.73847266163
139.017377172       -1.75547217751
139.51743968       -1.75410955187
140.017502188       -1.73391444939
140.517564696       -1.69524081593
141.017627203       -1.63921949174
141.517689711       -1.56762489099
142.017752219       -1.48268127235
142.517814727       -1.38684272442
143.017877235       -1.2825802178
143.517939742       -1.17220090651
144.01800225       -1.05771325164
144.518064758       -0.940740441456
145.018127266       -0.822476566682
145.518189774       -0.703675922367
146.018252282       -0.584665190139
146.518314789       -0.465370018105
147.018377297       -0.345350486967
147.518439805       -0.223843148418
148.018502313       -0.0998100051986
148.518564821       0.0280035738701
149.018627328       0.160999823251
149.518689836       0.300647645755
150.018752344       0.448391715803
150.518814852       0.605556881001
151.01887736       0.773255814254
151.518939867       0.952308621276
152.019002375       1.14318110767
152.519064883       1.34594388901
153.019127391       1.56024887972
153.519189899       1.7853149786
154.019252407       2.01991283789
154.519314914       2.26234037778
155.019377422       2.51038594903
155.51943993       2.76128363426
156.019502438       3.01167356664
156.519564946       3.25758763911
157.019627453       3.4944857408
157.519689961       3.71736765479
158.019752469       3.92097898402
158.519814977       4.10011477259
159.019877485       4.25000278423
159.519939992       4.36672382113
160.0200025       4.44760628022
160.520065008       4.49152468663
161.020127516       4.49904286055
161.520190024       4.47237100123
162.020252532       4.41514437169
162.520315039       4.33206717116
163.020377547       4.22848748328
163.520440055       4.10997274352
164.020502563       3.98194217632
164.520565071       3.8493903312
165.020627578       3.71671244573
165.520690086       3.58762390026
166.020752594       3.4651550505
166.520815102       3.35169883005
167.02087761       3.2490897125
167.520940118       3.15869657953
168.021002625       3.08151686159
168.521065133       3.01826379373
169.021127641       2.96944218539
169.521190149       2.93541059942
170.021252657       2.91642937417
170.521315164       2.91269470266
171.021377672       2.92435921483
171.52144018       2.95153937505
172.021502688       2.99430965373
172.521565196       3.05268297489
173.021627703       3.12657648501
173.521690211       3.21576134463
174.021752719       3.3197951506
174.521815227       3.43793594194
175.021877735       3.56903776775
175.521940243       3.71142979528
176.02200275       3.86278420408
176.522065258       4.01998284475
177.022127766       4.17899874498
177.522190274       4.33481538205
178.022252782       4.48141273625
178.522315289       4.61185203263
179.022377797       4.7184875561
179.522440305       4.79332092116
180.022502813       4.82848941873
180.522565321       4.81684803572
181.022627828       4.75257184529
181.522690336       4.63168292903
182.022752844       4.452404878
182.522815352       4.21527344708
183.02287786       3.92297933775
183.522940368       3.57997420708
184.023002875       3.19191620369
184.523065383       2.76505345282
185.023127891       2.30563958136
185.523190399       1.8194508839
186.023252907       1.31144148605
186.523315414       0.785541766847
187.023377922       0.244583126006
187.52344043       -0.309679166831
188.023502938       -0.876475430186
188.523565446       -1.45588977988
189.023627953       -2.04870665173
189.523690461       -2.65624770991
190.023752969       -3.28020447105
190.523815477       -3.9224665647
191.023877985       -4.58494158919
191.523940493       -5.26935993523
192.024003       -5.97705668338
192.524065508       -6.70872282981
193.024128016       -7.46411997681
193.524190524       -8.24175679223
194.024253032       -9.03853271694
194.524315539       -9.84936528242
195.024378047       -10.666832295
195.524440555       -11.4808783559
196.024503063       -12.2786542421
196.524565571       -13.0445725881
197.024628079       -13.7606664472
197.524690586       -14.4073195617
198.024753094       -14.9643912055
198.524815602       -15.4126837595
199.02487811       -15.7356091376
199.524940618       -15.920825595
200.025003125       -15.9615717263
200.525065633       -15.8574463269
201.025128141       -15.6144769133
201.525190649       -15.2444630105
202.025253157       -14.7637280977
202.525315664       -14.1915195922
203.025378172       -13.548331503
203.52544068       -12.8543900845
204.025503188       -12.1284629381
204.525565696       -11.3870590905
205.025628204       -10.6440084483
205.525690711       -9.910357553
206.025753219       -9.19449605289
206.525815727       -8.50242822852
207.025878235       -7.83811717735
207.525940743       -7.20384782867
208.02600325       -6.60057334523
208.526065758       -6.02822480123
209.026128266       -5.4859753709
209.526190774       -4.97245783279
210.026253282       -4.48593871992
210.526315789       -4.02445477057
211.026378297       -3.58591820834
211.526440805       -3.16819738777
212.026503313       -2.76917889181
212.526565821       -2.38681652237
213.026628329       -2.01917193089
213.526690836       -1.66445095513
214.026753344       -1.32103905653
214.526815852       -0.987538535927
215.02687836       -0.662809346803
215.526940868       -0.346014197011
216.027003375       -0.0366670917792
216.527065883       0.265317589308
217.027128391       0.559580985796
217.527190899       0.845289073874
218.027253407       1.12112665739
218.527315914       1.38532901389
219.027378422       1.63576357411
219.52744093       1.87006974021
220.027503438       2.08585621741
220.527565946       2.28094262212
221.027628454       2.45361819611
221.527690961       2.60287957315
222.027753469       2.72860653288
222.527815977       2.83164251912
223.027878485       2.91376452327
223.527940993       2.97754968216
224.0280035       3.0261663433
224.528066008       3.06312919746
225.028128516       3.09205886268
225.528191024       3.11647775051
226.028253532       3.13966057791
226.52831604       3.16454426489
227.028378547       3.1936914904
227.528441055       3.22929614668
228.028503563       3.27321698471
228.528566071       3.32702670369
229.028628579       3.39206631006
229.528691086       3.46949772779
230.028753594       3.56035071586
230.528816102       3.66556275621
231.02887861       3.78601249525
231.528941118       3.92254842605
232.029003625       4.07601475851
232.529066133       4.24727595438
233.029128641       4.4372404657
233.529191149       4.64688316385
234.029253657       4.87726509461
234.529316165       5.12954870774
235.029378672       5.40500656044
235.52944118       5.70502151545
236.029503688       6.03107643946
236.529566196       6.38473118981
237.029628704       6.7675841788
237.529691211       7.18121503175
238.029753719       7.62710388
238.529816227       8.10652178428
239.029878735       8.62038585781
239.529941243       9.16907213694
240.03000375       9.7521795441
240.530066258       10.3682399988
241.030128766       11.0143736464
241.530191274       11.6858952442
242.030253782       12.3758889159
242.53031629       13.0747843531
243.030378797       13.7699877228
243.530441305       14.4456428087
244.030503813       15.0826173242
244.530566321       15.6588177456
245.030628829       16.149923018
245.530691336       16.5305834656
246.030753844       16.776052823
246.530816352       16.864117643
247.03087886       16.77708441
247.530941368       16.5035171172
248.031003875       16.0394216135
248.531066383       15.3886622408
249.031128891       14.56255306
249.531191399       13.578742814
250.031253907       12.459652752
250.531316415       11.2307886127
251.031378922       9.9192234279
251.53144143       8.55245759331
252.031503938       7.15774320039
252.531566446       5.7618449517
253.031628954       4.39112143617
253.531691461       3.07175593019
254.031753969       1.82994487286
254.531816477       0.691862617492
255.031878985       -0.316737490353
255.531941493       -1.17135322147
256.032004001       -1.84996337805
256.532066508       -2.33451559047
257.032129016       -2.61243484561
257.532191524       -2.67786877059
258.032254032       -2.53241251317
258.53231654       -2.18515846458
259.032379047       -1.65206604095
259.532441555       -0.954795221372
260.032504063       -0.119245721171
260.532566571       0.825935706505
261.032629079       1.85067092354
261.532691586       2.92448023249
262.032754094       4.01722755496
262.532816602       5.09967010088
263.03287911       6.14394774971
263.532941618       7.12414426346
264.033004126       8.01700356397
264.533066633       8.80280259874
265.033129141       9.46628988389
265.533191649       9.99752428601
266.033254157       10.3924197589
266.533316665       10.6528341887
267.033379172       10.7861281785
267.53344168       10.8042343766
268.033504188       10.7223808108
268.533566696       10.557670125
269.033629204       10.3277181355
269.533691711       10.0495093336
270.033754219       9.73855713061
270.533816727       9.40838726733
271.033879235       9.07031057366
271.533941743       8.73342219705
272.034004251       8.40475617467
272.534066758       8.08953029891
273.034129266       7.79142960203
273.534191774       7.51289200741
274.034254282       7.25537344373
274.53431679       7.01958052083
275.034379297       6.80566648114
275.534441805       6.61339097991
276.034504313       6.44224696047
276.534566821       6.29155912516
277.034629329       6.16055879694
277.534691836       6.04843971883
278.034754344       5.9543988225
278.534816852       5.87766538354
279.03487936       5.81752137121
279.534941868       5.7733152455
280.035004376       5.74447097624
280.535066883       5.73049366244
281.035129391       5.73097280911
281.535191899       5.74558406474
282.035254407       5.77409002443
282.535316915       5.81634055059
283.035379422       5.87227294703
283.53544193       5.94191223344
284.035504438       6.02537170071
284.535566946       6.12285387633
285.035629454       6.23465198987
285.535691961       6.36115199635
286.035754469       6.50283518754
286.535816977       6.66028139441
287.035879485       6.83417275533
287.535941993       7.02529799048
288.036004501       7.23455708037
288.536067008       7.46296619038
289.036129516       7.71166260944
289.536192024       7.98190937242
290.036254532       8.27509910532
290.53631704       8.59275646047
291.036379547       8.93653828463
291.536442055       9.30823037425
292.036504563       9.70973930543
292.536567071       10.1430773704
293.036629579       10.6103380986
293.536692087       11.1136591921
294.036754594       11.6551689801
294.536817102       12.2369117538
295.03687961       12.86074668
295.536942118       13.5282146009
296.037004626       14.2403672068
296.537067133       14.9975542528
297.037129641       15.7991672993
297.537192149       16.6433436211
298.037254657       17.5266422327
298.537317165       18.4437159629
299.037379672       19.3870190399
299.53744218       20.3466072463
300.037504688       21.310103795
300.537567196       22.2629125755
301.037629704       23.1887531833
301.537692212       24.0705610947
302.037754719       24.8917376203
302.537817227       25.6376531599
303.037879735       26.2972216883
303.537942243       26.8643025597
304.038004751       27.3386766467
304.538067258       27.7264028127
305.038129766       28.0394779145
305.538192274       28.2948642925
306.038254782       28.5130676321
306.53831729       28.7165095938
307.038379797       28.9279325978
307.538442305       29.1690129601
308.038504813       29.4592720748
308.538567321       29.815292367
309.038629829       30.2501842634
309.538692337       30.773219055
310.038754844       31.3895377552
310.538817352       32.0998613133
311.03887986       32.9001562884
311.538942368       33.7812476896
312.039004876       34.7284143589
312.539067383       35.721049502
313.039129891       36.7325152842
313.539192399       37.7303572238
314.039254907       38.67705766
314.539317415       39.5314805655
315.039379922       40.2510772565
315.53944243       40.7947807634
316.039504938       41.1263347796
316.539567446       41.2176271446
317.039629954       41.0514916708
317.539692462       40.6234629358
318.039754969       39.9421356981
318.539817477       39.0280563321
319.039879985       37.9113732628
319.539942493       36.628701154
320.040005001       35.2197461244
320.540067508       33.7241892637
321.040130016       32.179175718
321.540192524       30.6175710524
322.040255032       29.0669821518
322.54031754       27.5494284952
323.040380048       26.081497215
323.540442555       24.6748106062
324.040505063       23.3366597728
324.540567571       22.0706961501
325.040630079       20.8776116961
325.540692587       19.7557716499
326.040755094       18.7017877875
326.540817602       17.711034334
327.04088011       16.7781137598
327.540942618       15.8972772513
328.041005126       15.0627974249
328.541067633       14.2692825544
329.041130141       13.5119163069
329.541192649       12.786607908
330.041255157       12.0900456174
330.541317665       11.4196592076
331.041380173       10.7735104216
331.54144268       10.1501395604
332.041505188       9.54839874246
332.541567696       8.967298109
333.041630204       8.40588274864
333.541692712       7.86314857138
334.041755219       7.33799739168
334.541817727       6.82922638341
335.041880235       6.33554492049
335.541942743       5.85561192087
336.042005251       5.38808822053
336.542067758       4.93170036575
337.042130266       4.48531389603
337.542192774       4.04801529031
338.042255282       3.61920200122
338.54231779       3.19867922313
339.042380298       2.78676009287
339.542442805       2.38436285674
340.042505313       1.99309429894
340.542567821       1.61530393375
341.042630329       1.25408920488
341.542692837       0.913229970341
342.042755344       0.597033138092
342.542817852       0.31007756835
343.04288036       0.0568660792817
343.542942868       -0.158586272402
344.043005376       -0.333175791497
344.543067883       -0.465078633576
345.043130391       -0.55399716833
345.543192899       -0.601235684854
346.043255407       -0.609590283989
346.543317915       -0.583076048185
347.043380423       -0.526545459537
347.54344293       -0.445266638084
348.043505438       -0.344526253758
348.543567946       -0.229304516187
349.043630454       -0.104046440821
349.543692962       0.027467884827
350.043755469       0.162166502638
350.543817977       0.29766243881
351.043880485       0.432185842586
351.543942993       0.564490436385
352.044005501       0.69374884404
352.544068009       0.819446665156
353.044130516       0.941281179397
353.544193024       1.05906771214
354.044255532       1.17265505095
354.54431804       1.28185077135
355.044380548       1.386357725
355.544443055       1.48572401077
356.044505563       1.57931014022
356.544568071       1.66627832603
357.044630579       1.74560920671
357.544693087       1.81615013721
358.044755594       1.87669584699
358.544818102       1.92609675675
359.04488061       1.96338342851
359.544943118       1.98788939022
360.045005626       1.99935137911
360.545068134       1.99796788693
361.045130641       1.98440415628
361.545193149       1.95974268926
362.045255657       1.92538949353
362.545318165       1.88295419133
363.045380673       1.834124686
363.54544318       1.78055441299
364.045505688       1.72377413629
364.545568196       1.66513324417
365.045630704       1.60576956245
365.545693212       1.54660286492
366.045755719       1.48834560224
366.545818227       1.43152439328
367.045880735       1.37650683796
367.545943243       1.32352961586
368.046005751       1.27272521865
368.546068259       1.22414581501
369.046130766       1.17778359452
369.546193274       1.13358750009
370.046255782       1.09147659165
370.54631829       1.0513504509
371.046380798       1.0130970945
371.546443305       0.976598854455
372.046505813       0.94173664105
372.546568321       0.908392945402
373.046630829       0.8764538776
373.546693337       0.845810479424
374.046755844       0.816359500509
374.546818352       0.788003784739
375.04688086       0.760652379302
375.546943368       0.734220451387
376.047005876       0.708629075952
376.547068384       0.683804941313
377.047130891       0.65968000654
377.547193399       0.636191134898
378.047255907       0.61327972031
378.547318415       0.590891318305
379.047380923       0.568975288826
379.54744343       0.547484455201
380.047505938       0.526374781255
380.547568446       0.505605066692
381.047630954       0.485136659434
381.547693462       0.464933182238
382.047755969       0.444960269691
382.547818477       0.425185310263
383.047880985       0.405577186591
383.547943493       0.386106005224
384.048006001       0.366742804752
384.548068509       0.347459228302
385.048131016       0.328227142824
385.548193524       0.309018183236
386.048256032       0.289803194423
386.54831854       0.270551538469
387.048381048       0.251230228623
387.548443555       0.231802846408
388.048506063       0.212228195141
388.548568571       0.192458644571
389.048631079       0.172438130452
389.548693587       0.15209979469
390.048756095       0.131363291702
390.548818602       0.110131850884
391.04888111       0.0882892777701
391.548943618       0.0656971962389
392.049006126       0.0421929694039
392.549068634       0.0175888597617
393.049131141       -0.00832694756702
393.549193649       -0.0357868938792
394.049256157       -0.065037846912
394.549318665       -0.0963322866367
395.049381173       -0.129917637324
395.54944368       -0.166025161883
396.049506188       -0.204860301047
396.549568696       -0.246596395374
397.049631204       -0.291373258193
397.549693712       -0.339301152657
398.04975622       -0.390469635759
398.549818727       -0.444959815349
399.049881235       -0.502858092685
399.549943743       -0.564269513302
400.050006251       -0.629329308674
400.550068759       -0.698211857564
401.050131266       -0.771136909466
401.550193774       -0.848373351948
402.050256282       -0.930241024145
402.55031879       -1.01711110689
403.050381298       -1.10940551497
403.550443805       -1.2075955386
404.050506313       -1.31219977302
404.550568821       -1.42378116068
405.050631329       -1.54294275571
405.550693837       -1.67032160264
406.050756345       -1.80657989011
406.550818852       -1.95239228725
407.05088136       -2.10842809161
407.550943868       -2.2753265155
408.051006376       -2.4536631336
408.551068884       -2.64390524974
409.051131391       -2.84635379251
409.551193899       -3.0610694422
410.051256407       -3.2877812092
410.551318915       -3.52577688044
411.051381423       -3.77377693172
411.55144393       -4.02979698818
412.051506438       -4.29100891881
412.551568946       -4.55361709855
413.051631454       -4.81277362228
413.551693962       -5.06256279751
414.05175647       -5.29608852782
414.551818977       -5.50569485851
415.051881485       -5.68333672226
415.551943993       -5.82109333609
416.052006501       -5.9117831871
416.552069009       -5.94960469682
417.052131516       -5.93070221753
417.552194024       -5.85355477907
418.052256532       -5.7191108437
418.55231904       -5.53064167209
419.052381548       -5.29334415036
419.552444056       -5.01377245058
420.052506563       -4.69920247587
420.552569071       -4.35702965132
421.052631579       -3.99427554612
421.552694087       -3.61724395636
422.052756595       -3.23133402739
422.552819102       -2.84099404023
423.05288161       -2.44978674591
423.552944118       -2.0605338904
424.053006626       -1.67551036369
424.553069134       -1.29666368883
425.053131641       -0.925839628221
425.553194149       -0.564997908757
426.053256657       -0.216402865476
426.553319165       0.117227513286
427.053381673       0.432632946818
427.553444181       0.726002789953
428.053506688       0.99306663223
428.553569196       1.22929375767
429.053631704       1.4301965333
429.553694212       1.59171157431
430.05375672       1.71060971762
430.553819227       1.78486886307
431.053881735       1.81394050848
431.553944243       1.79885579915
432.054006751       1.74214799584
432.554069259       1.64760648961
433.054131766       1.51991067114
433.554194274       1.36421018461
434.054256782       1.18571787009
434.55431929       0.989366476771
435.054381798       0.779557609165
435.554444306       0.560009160917
436.054506813       0.333690905002
436.554569321       0.102828752943
437.054631829       -0.1310443549
437.554694337       -0.367011011649
438.054756845       -0.604681209406
438.554819352       -0.844104561313
439.05488186       -1.08568960364
439.554944368       -1.33013348835
440.055006876       -1.57836294369
440.555069384       -1.83148578805
441.055131891       -2.09075131721
441.555194399       -2.35751733617
442.055256907       -2.63322129636
442.555319415       -2.91935279585
443.055381923       -3.2174245144
443.555444431       -3.52893843469
444.055506938       -3.85534392898
444.555569446       -4.19798398515
445.055631954       -4.55802556961
445.555694462       -4.93636999666
446.05575697       -5.33353938788
446.555819477       -5.74953615252
447.055881985       -6.18367429386
447.555944493       -6.63438473422
448.056007001       -7.09900225554
448.556069509       -7.57354943138
449.056132017       -8.05254299578
449.556194524       -8.52885950318
450.056257032       -8.99370758157
450.55631954       -9.43675963561
451.056382048       -9.84649125478
451.556444556       -10.210756612
452.056507063       -10.5175902787
452.556569571       -10.7561735669
453.056632079       -10.9178482868
453.556694587       -10.9970209441
454.056757095       -10.9917946973
454.556819602       -10.9042047621
455.05688211       -10.740009111
455.556944618       -10.5080778904
456.057007126       -10.2195026346
456.557069634       -9.88658704963
457.057132142       -9.52187764194
457.557194649       -9.13735397534
458.057257157       -8.74384341901
458.557319665       -8.3506723943
459.057382173       -7.96552731905
459.557444681       -7.59447751492
460.057507188       -7.2421069967
460.557569696       -6.91170715375
461.057632204       -6.60549255491
461.557694712       -6.32481343457
462.05775722       -6.07034846552
462.557819727       -5.84226917804
463.057882235       -5.64037272729
463.557944743       -5.46418299075
464.058007251       -5.31302170891
464.558069759       -5.18605208193
465.058132267       -5.0822973513
465.558194774       -5.0006367983
466.058257282       -4.93978158954
466.55831979       -4.89823325953
467.058382298       -4.87422857532
467.558444806       -4.86567625446
468.058507313       -4.87009356612
468.558569821       -4.88455406568
