#  x                 y             frequency           rot. str.
0.0      -0.296883500145      15.63      -1.60
0.500062507813      -0.313514119613      21.83      0.09
1.00012501563      -0.331363232661      45.73      6.36
1.50018752344      -0.350535734266      47.67      -4.57
2.00025003125      -0.371145097503      70.35      -7.12
2.50031253907      -0.39331356216      107.50      -0.63
3.00037504688      -0.41717209758      137.99      -0.26
3.50043755469      -0.442860037184      146.64      1.09
4.00050006251      -0.470524249035      157.21      -3.97
4.50056257032      -0.500317665416      171.94      4.71
5.00062507813      -0.532396943958      198.28      9.28
5.50068758595      -0.5669189732      217.14      2.69
6.00075009376      -0.604035868159      227.68      -0.31
6.50081260158      -0.643888030564      238.61      14.87
7.00087510939      -0.686594782797      258.99      -12.87
7.5009376172      -0.732242039654      277.49      -1.84
8.00100012502      -0.780866483517      302.71      41.88
8.50106263283      -0.832435794841      314.44      1.65
9.00112514064      -0.886824715065      343.40      -7.23
9.50118764846      -0.943787151072      348.29      -4.88
10.0012501563      -1.00292524366      364.63      -4.12
10.5013126641      -1.06365737697      389.27      5.91
11.0013751719      -1.12518850889      421.27      -2.70
11.5014376797      -1.18648784968      427.69      6.18
12.0015001875      -1.2462805218      448.41      -7.82
12.5015626953      -1.30306087687      469.90      -16.75
13.0016252032      -1.35513488897      514.63      26.77
13.501687711      -1.4006966932      525.73      5.14
14.0017502188      -1.43793939269      551.52      11.33
14.5018127266      -1.46519297678      556.22      25.15
15.0018752344      -1.48107398708      576.60      19.35
15.5019377422      -1.48462493699      580.46      -45.92
16.00200025      -1.47541927568      600.90      -7.28
16.5020627578      -1.4536117587      615.50      -4.45
17.0021252657      -1.41992411234      631.74      22.55
17.5021877735      -1.37556905169      651.04      12.57
18.0022502813      -1.32212781586      656.47      -5.71
18.5023127891      -1.26140369679      663.86      -8.11
19.0023752969      -1.19527494901      702.08      1.28
19.5024378047      -1.12556587709      722.93      -8.32
20.0025003125      -1.05394737058      757.00      14.69
20.5025628204      -0.981870516322      772.82      -18.60
21.0026253282      -0.910531132038      801.04      2.06
21.502687836      -0.840859835842      819.84      -3.89
22.0027503438      -0.773531264465      835.59      22.12
22.5028128516      -0.7089864426      846.59      2.16
23.0028753594      -0.647463254123      858.52      1.27
23.5029378672      -0.589030936964      862.16      -34.52
24.003000375      -0.533625332125      884.52      29.07
24.5030628829      -0.481082310018      899.41      -27.47
25.0031253907      -0.431167479451      915.77      -3.43
25.5031878985      -0.383601001064      920.76      -0.34
26.0032504063      -0.338077034819      934.67      35.40
26.5033129141      -0.294277962355      942.53      5.25
27.0033754219      -0.251883964626      969.99      -0.44
27.5034379297      -0.210578776663      977.36      1.99
28.0035004376      -0.170052506499      979.63      1.19
28.5035629454      -0.130002345699      994.53      22.70
29.0036254532      -0.0901318716837      1023.28      -24.40
29.503687961      -0.0501494945244      1042.14      70.11
30.0037504688      -0.0097664645719      1049.98      -16.95
30.5038129766      0.0313052513306      1057.50      24.37
31.0038754844      0.0733549924129      1072.27      -37.15
31.5039379922      0.116675134654      1073.75      -37.89
32.0040005001      0.161562350607      1079.83      60.23
32.5040630079      0.20831820398      1106.82      -58.81
33.0041255157      0.257248844217      1116.33      4.97
33.5041880235      0.308663502002      1126.57      8.23
34.0042505313      0.362871398243      1147.10      29.34
34.5043130391      0.420176566188      1168.94      2.84
35.0043755469      0.480869949271      1171.89      0.46
35.5044380548      0.545217978894      1174.69      10.47
36.0045005626      0.613446664892      1198.56      6.95
36.5045630704      0.685720064728      1222.84      15.13
37.0046255782      0.762111868445      1228.11      -27.28
37.504688086      0.842568801634      1235.76      -36.78
38.0047505938      0.926864697009      1257.28      3.87
38.5048131016      1.01454454788      1261.71      -10.16
39.0048756095      1.10485881218      1281.41      4.47
39.5049381173      1.19668990183      1286.25      4.74
40.0050006251      1.28847539387      1294.30      38.94
40.5050631329      1.37813618743      1298.14      -14.16
41.0051256407      1.46302254013      1310.59      11.12
41.5051881485      1.53989614677      1331.39      -0.28
42.0052506563      1.60497098606      1335.97      13.51
42.5053131641      1.65403749473      1343.98      -8.18
43.005375672      1.68269090542      1352.31      0.43
43.5054381798      1.68667238072      1352.92      -6.19
44.0055006876      1.66230930891      1362.49      8.48
44.5055631954      1.60701054958      1376.75      -7.64
45.0056257032      1.51974027365      1381.33      1.99
45.505688211      1.40137187109      1381.82      -8.70
46.0057507188      1.25482414883      1387.57      20.28
46.5058132267      1.08491378776      1401.80      -23.11
47.0058757345      0.89791761314      1407.88      -10.96
47.5059382423      0.700909243284      1424.82      -37.31
48.0060007501      0.500992681025      1456.98      4.63
48.5060632579      0.304578866166      1480.12      1.83
49.0061257657      0.116832066167      1490.70      -5.86
49.5061882735      -0.058639558351      1494.96      0.31
50.0062507813      -0.219839687024      1497.11      1.60
50.5063132892      -0.366231059499      1499.41      -18.28
51.006375797      -0.498449905894      1501.42      40.94
51.5064383048      -0.617967470493      1507.37      -14.61
52.0065008126      -0.726763340918      1510.57      0.13
52.5065633204      -0.827051429191      1549.59      -7.36
53.0066258282      -0.921076077423      1602.96      -25.20
53.506688336      -1.01097818157      1634.40      12.74
54.0067508439      -1.09872090144      1663.24      -15.96
54.5068133517      -1.18606041694      2209.61      -0.19
55.0068758595      -1.27454726695      2996.05      13.73
55.5069383673      -1.36554607812      3006.29      3.64
56.0070008751      -1.46026448947      3018.26      -0.57
56.5070633829      -1.55978492975      3030.92      3.77
57.0071258907      -1.66509520916      3045.37      -39.47
57.5071883985      -1.77711554497      3051.54      5.09
58.0072509064      -1.89672070833      3061.82      -29.10
58.5073134142      -2.02475657392      3061.94      61.28
59.007375922      -2.16205059461      3062.32      -16.24
59.5074384298      -2.30941571301      3073.72      18.94
60.0075009376      -2.46764703928      3075.00      19.16
60.5075634454      -2.63751032824      3089.09      -45.39
61.0076259532      -2.81972093023      3096.33      32.81
61.5076884611      -3.01491151814      3117.41      2.28
62.0077509689      -3.22358657791      3132.15      -1.89
62.5078134767      -3.44606148975      3135.75      -1.28
63.0078759845      -3.68238417063      3172.23      4.58
63.5079384923      -3.93223790636      3192.47      0.12
64.0080010001      -4.19482545159      3213.22      -0.55
64.5080635079      -4.46873704224      3231.69      1.07
65.0081260158      -4.75180895721      3470.45      -1.05
65.5081885236      -5.0409848417      3802.88      -3.02
66.0082510314       -5.33219894666
66.5083135392       -5.62030785746
67.008376047       -5.89910332218
67.5084385548       -6.16144053245
