#  x                 y             frequency           rot. str.
0.0      -0.030854108161      18.85      -1.54
0.500062507813      -0.034493999993      30.67      3.80
1.00012501563      -0.0385191791458      45.55      -0.17
1.50018752344      -0.0429687671608      66.31      -6.03
2.00025003125      -0.0478858536305      84.12      10.37
2.50031253907      -0.0533178405927      113.15      9.85
3.00037504688      -0.0593167893656      132.49      -8.41
3.50043755469      -0.0659397573091      142.95      0.03
4.00050006251      -0.0732491063509      147.90      -1.28
4.50056257032      -0.0813127575172      158.07      0.95
5.00062507813      -0.0902043555679      201.06      2.63
5.50068758595      -0.100003294438      209.71      10.62
6.00075009376      -0.110794536642      236.40      -0.09
6.50081260158      -0.12266813709      241.47      -5.73
7.00087510939      -0.135718352712      249.09      -2.63
7.5009376172      -0.150042182803      268.25      -43.88
8.00100012502      -0.165737139976      300.20      -47.55
8.50106263283      -0.182897997679      316.62      -2.75
9.00112514064      -0.201612197971      344.43      31.16
9.50118764846      -0.221953535409      366.44      -1.00
10.0012501563      -0.243973665673      382.26      6.51
10.5013126641      -0.26769093281      389.31      0.64
11.0013751719      -0.293075986659      416.16      -15.24
11.5014376797      -0.320033703445      436.08      -12.55
12.0015001875      -0.348381073144      454.58      10.11
12.5015626953      -0.377821036885      472.07      -11.29
13.0016252032      -0.407912817239      519.44      -5.08
13.501687711      -0.438040150978      532.58      15.40
14.0017502188      -0.46738004324      550.16      24.40
14.5018127266      -0.494876169319      552.65      -12.90
15.0018752344      -0.519222665786      564.88      0.53
15.5019377422      -0.538865378669      581.92      15.23
16.00200025      -0.552028046436      605.14      3.62
16.5020627578      -0.556769621292      614.88      -17.40
17.0021252657      -0.551075317588      642.56      6.61
17.5021877735      -0.53297789575      652.72      -19.43
18.0022502813      -0.500697993013      654.18      18.73
18.5023127891      -0.452784996033      658.87      -8.70
19.0023752969      -0.388235745915      702.67      -5.03
19.5024378047      -0.306569659788      731.25      -29.63
20.0025003125      -0.207846365044      775.00      6.48
20.5025628204      -0.0926239669355      780.24      -21.37
21.0026253282      0.0381310651217      798.88      8.33
21.502687836      0.183161754683      814.45      35.75
22.0027503438      0.341041762617      833.76      -56.83
22.5028128516      0.510277610577      844.55      27.00
23.0028753594      0.68937626979      853.75      5.10
23.5029378672      0.876870480729      860.82      -70.32
24.003000375      1.07130158851      868.95      5.86
24.5030628829      1.27116529659      885.40      -12.06
