#  x                 y             frequency           rot. str.
67.5084385548       -1.8401834592
68.0085010626       -1.94369860143
68.5085635704       -2.05622299798
69.0086260783       -2.17827596308
69.5086885861       -2.31035461347
70.0087510939       -2.45290553518
70.5088136017       -2.60628713444
71.0088761095       -2.77072078565
71.5089386173       -2.94622902291
72.0090011251       -3.13255953932
72.509063633       -3.3290948711
73.0091261408       -3.53474960571
73.5091886486       -3.74786000749
74.0092511564       -3.96607523557
74.5093136642       -4.18626469245
75.009376172       -4.4044618317
75.5094386798       -4.61586957368
76.0095011876       -4.81495410588
76.5095636955       -4.99564951935
77.0096262033       -5.15168304177
77.5096887111       -5.27700899082
78.0097512189       -5.36631185127
78.5098137267       -5.4155120799
79.0098762345       -5.4221921262
79.5099387423       -5.38586345994
80.0100012502       -5.3080210568
80.510063758       -5.19197406633
81.0101262658       -5.04248728863
81.5101887736       -4.86530298363
82.0102512814       -4.66662672755
82.5103137892       -4.4526534082
83.010376297       -4.22918651853
83.5104388049       -4.00137552385
84.0105013127       -3.7735709021
84.5105638205       -3.54927936042
85.0106263283       -3.33119361394
85.5106888361       -3.12127023106
86.0107513439       -2.92083265942
86.5108138517       -2.73068209627
87.0108763595       -2.55120455911
87.5109388674       -2.38246735645
88.0110013752       -2.22430179878
88.511063883       -2.07637144946
89.0111263908       -1.93822670372
89.5111888986       -1.80934725803
90.0112514064       -1.68917432712
90.5113139142       -1.57713446786
91.0113764221       -1.47265671242
91.5114389299       -1.37518448391
92.0115014377       -1.28418352212
92.5115639455       -1.19914681282
93.0116264533       -1.11959730767
93.5116889611       -1.04508904671
94.0117514689       -0.975207152174
94.5118139767       -0.909567047653
95.0118764846       -0.847813166489
95.5119389924       -0.789617343344
96.0120015002       -0.734677029447
96.512064008       -0.682713431484
97.0121265158       -0.633469643761
97.5121890236       -0.586708820673
98.0122515314       -0.542212419966
98.5123140393       -0.499778535191
99.0123765471       -0.459220327076
99.5124390549       -0.420364557438
100.012501563       -0.383050224948
100.512564071       -0.347127299235
101.012626578       -0.312455547865
101.512689086       -0.278903449628
102.012751594       -0.246347186836
102.512814102       -0.214669709104
103.01287661       -0.18375986093
103.512939117       -0.15351156556
104.013001625       -0.123823057712
104.513064133       -0.0945961580301
105.013126641       -0.0657355823053
105.513189149       -0.0371482787907
106.013251656       -0.00874278708833
106.513314164       0.0195713877121
107.013376672       0.0478843918522
107.51343918       0.0762866368048
108.013501688       0.104869416348
108.513564196       0.133725532921
109.013626703       0.162949939433
109.513689211       0.192640402798
110.013751719       0.2228981956
110.513814227       0.253828822474
111.013876735       0.285542787933
111.513939242       0.318156412538
112.01400175       0.351792704437
112.514064258       0.386582293303
113.014126766       0.422664433598
113.514189274       0.460188083762
114.014251781       0.499313067255
114.514314289       0.540211320232
115.014376797       0.583068228868
115.514439305       0.628084056574
116.014501813       0.675475457372
116.514564321       0.725477065956
117.014626828       0.778343146895
117.514689336       0.834349274226
118.014751844       0.893793997365
118.514814352       0.95700042841
119.01487686       1.02431765803
119.514939367       1.09612186999
120.015001875       1.17281697553
120.515064383       1.25483452539
121.015126891       1.34263257599
121.515189399       1.4366930833
122.015251906       1.53751727147
122.515314414       1.64561827017
123.015376922       1.76151013786
123.51543943       1.88569219456
124.015501938       2.01862739356
124.515564446       2.16071330112
125.015626953       2.31224418036
125.515689461       2.47336277879
126.015751969       2.64400082528
126.515814477       2.82380811913
127.015876985       3.01207164286
127.515939492       3.20762854105
128.016002       3.40878018604
128.516064508       3.61321877759
129.016127016       3.81798247441
129.516189524       4.01945881827
130.016252032       4.213457424
130.516314539       4.39536938835
131.016377047       4.56042072663
131.516439555       4.70400994967
132.016502063       4.82209795327
132.516564571       4.91159728083
133.016627078       4.97069525216
133.516689586       4.9990482696
134.016752094       4.99780501998
134.516814602       4.96944962481
135.01687711       4.9174917482
135.516939617       4.84605779763
136.017002125       4.75944827208
136.517064633       4.66172056835
137.017127141       4.55633971086
137.517189649       4.44591955272
138.017252157       4.33206073009
138.517314664       4.2152822681
139.017377172       4.09504081605
139.51743968       3.96983213551
140.017502188       3.83736991725
140.517564696       3.69483411011
141.017627203       3.53917332688
141.517689711       3.36743468399
142.017752219       3.17708332404
142.517814727       2.96626804192
143.017877235       2.73399336074
143.517939742       2.48017335718
144.01800225       2.20556525765
144.518064758       1.91160450278
145.018127266       1.60018025944
145.518189774       1.27339668408
146.018252282       0.933360502076
146.518314789       0.582023291073
147.018377297       0.22109232209
147.518439805       -0.14798883338
148.018502313       -0.523997286812
148.518564821       -0.905837109015
149.018627328       -1.29240792521
149.518689836       -1.68244883763
150.018752344       -2.07437086502
150.518814852       -2.46609250446
151.01887736       -2.85489602827
151.518939867       -3.2373262661
152.019002375       -3.60915749752
152.519064883       -3.96545536159
153.019127391       -4.30075642868
153.519189899       -4.6093755983
154.019252407       -4.88582987608
154.519314914       -5.12533888284
155.019377422       -5.32433448396
155.51943993       -5.48089408811
156.019502438       -5.59501368944
156.519564946       -5.66866128541
157.019627453       -5.70559376032
157.519689961       -5.71096783496
158.019752469       -5.69081317595
158.519814977       -5.65145277925
159.019877485       -5.59895056884
159.519939992       -5.53864512966
160.0200025       -5.47480178528
160.520065008       -5.41039196656
161.020127516       -5.3469941029
161.520190024       -5.28480466111
162.020252532       -5.22274865452
162.520315039       -5.15868153081
163.020377547       -5.08967445497
163.520440055       -5.01236971886
164.020502563       -4.92338199525
164.520565071       -4.81970726777
165.020627578       -4.69909007703
165.520690086       -4.56029755395
166.020752594       -4.40325959613
166.520815102       -4.22905758441
167.02087761       -4.03977297969
167.520940118       -3.8382328817
168.021002625       -3.62770439651
168.521065133       -3.41159035522
169.021127641       -3.1931678162
169.521190149       -2.9753935191
170.021252657       -2.76078309248
170.521315164       -2.55135753594
171.021377672       -2.3486428884
171.52144018       -2.15370655678
172.021502688       -1.96721494932
172.521565196       -1.78950011517
173.021627703       -1.62062667923
173.521690211       -1.46045364412
174.021752719       -1.30868822594
174.521815227       -1.16493072641
175.021877735       -1.02871061037
175.521940243       -0.899514609765
176.02200275       -0.776807968346
176.522065258       -0.660050006328
177.022127766       -0.548705117754
177.522190274       -0.442250182201
178.022252782       -0.340179218502
178.522315289       -0.242005955715
179.022377797       -0.147264858352
179.522440305       -0.055511023992
180.022502813       0.0336807271928
180.522565321       0.120717331102
181.022627828       0.205989349816
181.522690336       0.289873105649
182.022752844       0.372732989653
182.522815352       0.454923884064
183.02287786       0.536793660159
183.522940368       0.618685729478
184.023002875       0.700941638666
184.523065383       0.783903707256
185.023127891       0.867917714292
185.523190399       0.953335644341
186.023252907       1.04051850642
186.523315414       1.1298392411
187.023377922       1.22168573124
187.52344043       1.31646393098
188.023502938       1.41460112465
188.523565446       1.51654932295
189.023627953       1.62278879645
189.523690461       1.73383173582
190.023752969       1.85022601351
190.523815477       1.97255900046
191.023877985       2.10146136273
191.523940493       2.23761072377
192.024003       2.38173502502
192.524065508       2.53461534685
193.024128016       2.69708785816
193.524190524       2.8700444397
194.024253032       3.05443136654
194.524315539       3.25124523031
195.024378047       3.46152502323
195.524440555       3.68633898652
196.024503063       3.92676444005
196.524565571       4.18385836304
197.024628079       4.4586160021
197.524690586       4.75191428655
198.024753094       5.06443640953
198.524815602       5.39657372488
199.02487811       5.74830133106
199.524940618       6.11902468161
200.025003125       6.50739670487
200.525065633       6.91110874702
201.025128141       7.32666468381
201.525190649       7.74915609326
202.025253157       8.17206723429
202.525315664       8.58715053087
203.025378172       8.98442363944
203.52544068       9.35234359888
204.025503188       9.67820642584
204.525565696       9.94879667378
205.025628204       10.1512691569
205.525690711       10.2741892265
206.025753219       10.3086021533
206.525815727       10.2489659865
207.025878235       10.093784296
207.525940743       9.84582309048
208.02600325       9.51187998507
208.526065758       9.10216773341
209.026128266       8.62944797257
209.526190774       8.10808268806
210.026253282       7.5531560413
210.526315789       6.97976978153
211.026378297       6.40255179684
211.526440805       5.83535878748
212.026503313       5.2911132661
212.526565821       4.78169725098
213.026628329       4.31782968719
213.526690836       3.90887801568
214.026753344       3.56259023816
214.526815852       3.28477370081
215.02687836       3.07898001402
215.526940868       2.94627157265
216.027003375       2.8851377227
216.527065883       2.89159931306
217.027128391       2.95949931122
217.527190899       3.08093918788
218.027253407       3.24679874357
218.527315914       3.44727614874
219.027378422       3.6724012282
219.52744093       3.91249833913
220.027503438       4.15859458491
220.527565946       4.40277735234
221.027628454       4.63850112626
221.527690961       4.86083190979
222.027753469       5.0666064485
222.527815977       5.25448061571
223.027878485       5.42485059705
223.527940993       5.57964984672
224.0280035       5.72204717637
224.528066008       5.85608837131
225.028128516       5.9863296595
225.528191024       6.11750536759
226.028253532       6.25425778177
226.52831604       6.40094014006
227.028378547       6.56148869345
227.528441055       6.73934958827
228.028503563       6.93744138821
228.528566071       7.15813334088
229.028628579       7.40322146085
229.528691086       7.67388780468
230.028753594       7.9706321421
230.528816102       8.29316935185
231.02887861       8.6402905346
231.528941118       9.00969158021
232.029003625       9.39778036173
232.529066133       9.79948323443
233.029128641       10.2080828435
233.529191149       10.6151310064
234.029253657       11.0104896692
234.529316165       11.382554985
235.029378672       11.7187088033
235.52944118       12.0060136626
236.029503688       12.2321212569
236.529566196       12.3863071216
237.029628704       12.4604911487
237.529691211       12.450074597
238.029753719       12.3544363912
238.529816227       12.1769887275
239.029878735       11.9247805146
239.529941243       11.6077294249
240.03000375       11.2376300521
240.530066258       10.8271089978
241.030128766       10.388677528
241.530191274       9.93398332477
242.030253782       9.47330503872
242.53031629       9.01528370068
243.030378797       8.56685246618
243.530441305       8.13331165472
244.030503813       7.71849564716
244.530566321       7.32498627306
245.030628829       6.95433881268
245.530691336       6.60729819356
246.030753844       6.28399254905
246.530816352       5.98409841184
247.03087886       5.70697655686
247.530941368       5.45178032992
248.031003875       5.21753972504
248.531066383       5.00322497291
249.031128891       4.8077933399
249.531191399       4.63022247058
250.031253907       4.46953310489
250.531316415       4.32480346573
251.031378922       4.19517709899
251.53144143       4.07986548153
252.031503938       3.97814630183
252.531566446       3.88935796311
253.031628954       3.81289055729
253.531691461       3.74817331211
254.031753969       3.69465832965
254.531816477       3.65180033312
255.031878985       3.61903215332
255.531941493       3.59573586798
256.032004001       3.58120992323
256.532066508       3.57463329069
257.032129016       3.57502880421
257.532191524       3.58122927874
258.032254032       3.59185172413
258.53231654       3.60528661861
259.032379047       3.61971024601
259.532441555       3.63312775013
260.032504063       3.64345199572
260.532566571       3.64861804647
261.032629079       3.64672539631
261.532691586       3.63619154497
262.032754094       3.61589374336
262.532816602       3.585273706
263.03287911       3.54438467586
263.532941618       3.49387097877
264.033004126       3.43488409152
264.533066633       3.36895183865
265.033129141       3.29782478022
265.533191649       3.2233245481
266.033254157       3.14721382005
266.533316665       3.07109947049
267.033379172       2.99637212741
267.53344168       2.92417895627
268.033504188       2.85542279052
268.533566696       2.79077952418
269.033629204       2.73072623448
269.533691711       2.67557398159
270.033754219       2.62550097993
270.533816727       2.58058344085
271.033879235       2.54082266049
271.533941743       2.50616783159
272.034004251       2.47653463617
272.534066758       2.45182000195
273.034129266       2.43191355453
273.534191774       2.41670633339
274.034254282       2.40609731047
274.53431679       2.39999818711
275.034379297       2.3983368703
275.534441805       2.40105995298
276.034504313       2.40813445278
276.534566821       2.41954900055
277.034629329       2.43531461442
277.534691836       2.45546514668
278.034754344       2.48005744567
278.534816852       2.50917123334
279.03487936       2.54290865632
279.534941868       2.58139342388
280.035004376       2.62476939666
280.535066883       2.6731984337
281.035129391       2.72685724127
281.535191899       2.78593289452
282.035254407       2.85061662482
282.535316915       2.92109538699
283.035379422       2.99754065373
283.53544193       3.08009384922
284.035504438       3.16884786289
284.535566946       3.26382422536
285.035629454       3.36494584659
285.535691961       3.47200578831
286.035754469       3.58463344876
286.535816977       3.70226082673
287.035879485       3.82409317532
287.535941993       3.94909017742
288.036004501       4.07596537235
288.536067008       4.20321227521
289.036129516       4.32916460265
289.536192024       4.45209445117
290.036254532       4.57034586699
290.53631704       4.68249271476
291.036379547       4.78750111311
291.536442055       4.8848709561
292.036504563       4.97473106643
292.536567071       5.05786960163
293.036629579       5.13569406259
293.536692087       5.21012980456
294.036754594       5.28347766719
294.536817102       5.35825684185
295.03687961       5.43705762271
295.536942118       5.5224220023
296.037004626       5.61676121133
296.537067133       5.7223111104
297.037129641       5.84112054145
297.537192149       5.97506478351
298.037254657       6.1258756703
298.537317165       6.29518086781
299.037379672       6.48454644988
299.53744218       6.69551863964
300.037504688       6.92966205234
300.537567196       7.18859283658
301.037629704       7.47400574949
301.537692212       7.78769446576
302.037754719       8.13156437513
302.537817227       8.50763682843
303.037879735       8.91804329143
303.537942243       9.36500718911
304.038004751       9.85081039143
304.538067258       10.3777403312
305.038129766       10.9480127016
305.538192274       11.5636636428
306.038254782       12.2264044619
306.53831729       12.9374315026
307.038379797       13.6971842391
307.538442305       14.5050466229
308.038504813       15.358991011
308.538567321       16.2551716349
309.038629829       17.187486491
309.538692337       18.1471432697
310.038754844       19.1222859208
310.538817352       20.0977610985
311.03887986       21.0551225374
311.538942368       21.9729776336
312.039004876       22.8277632968
312.539067383       23.5949880216
313.039129891       24.2508918988
313.539192399       24.774367345
314.039254907       25.1488784623
314.539317415       25.3640548543
315.039379922       25.4166511124
315.53944243       25.31066781
316.039504938       25.0566010161
316.539567446       24.6699734033
317.039629954       24.1694421825
317.539692462       23.5748372316
318.039754969       22.9054501746
318.539817477       22.1787951918
319.039879985       21.4099330001
319.539942493       20.6113267516
320.040005001       19.7931072275
320.540067508       18.9635764266
321.040130016       18.1297745995
321.540192524       17.297968859
322.040255032       16.473978048
322.54031754       15.6633110889
323.040380048       14.8711478415
323.540442555       14.1022216364
324.040505063       13.3606688952
324.540567571       12.6498990687
325.040630079       11.9725168621
325.540692587       11.3303071988
326.040755094       10.7242771989
326.540817602       10.1547404831
327.04088011       9.62142649042
327.540942618       9.12359912612
328.041005126       8.66017276879
328.541067633       8.22981782706
329.041130141       7.83105170128
329.541192649       7.46231377506
330.041255157       7.12202490347
330.541317665       6.80863292252
331.041380173       6.52064618216
331.54144268       6.25665719595
332.041505188       6.01535835784
332.541567696       5.79555141257
333.041630204       5.59615205058
333.541692712       5.41619067356
334.041755219       5.2548100631
334.541817727       5.111260388
335.041880235       4.98489170639
335.541942743       4.87514384832
336.042005251       4.7815332991
336.542067758       4.70363643729
337.042130266       4.64106821417
337.542192774       4.59345510534
338.042255282       4.5604009425
338.54231779       4.54144409577
339.042380298       4.53600450318
339.542442805       4.54331936231
340.042505313       4.56236708775
340.542567821       4.59178062571
341.042630329       4.62975366274
341.542692837       4.67394688132
342.042755344       4.72140624339
342.542817852       4.7685109732
343.04288036       4.81097444271
343.542942868       4.84392459823
344.043005376       4.86208903127
344.543067883       4.86010001074
345.043130391       4.83291443706
345.543192899       4.7763135079
346.043255407       4.68741282084
346.543317915       4.56508714051
347.043380423       4.41020907008
347.54344293       4.22562712969
348.043505438       4.01586441628
348.543567946       3.78658785307
349.043630454       3.54395498498
349.543692962       3.29396871698
350.043755469       3.04195347176
350.543817977       2.79221965073
351.043880485       2.5479280009
351.543942993       2.31112124795
352.044005501       2.08286740356
352.544068009       1.86345700966
353.044130516       1.65260809725
353.544193024       1.44964931225
354.044255532       1.25366719097
354.54431804       1.06361488407
355.044380548       0.87838625034
355.544443055       0.696862091078
356.044505563       0.51793570056
356.544568071       0.340524034137
357.044630579       0.163569454988
357.544693087       -0.0139643222402
358.044755594       -0.193099603947
358.544818102       -0.374853778231
359.04488061       -0.56024903875
359.544943118       -0.7503221399
360.045005626       -0.946133784001
360.545068134       -1.14877735537
361.045130641       -1.35938674267
361.545193149       -1.57914294972
362.045255657       -1.80927909634
362.545318165       -2.05108325845
363.045380673       -2.30589838752
363.54544318       -2.5751182787
364.045505688       -2.86017821539
364.545568196       -3.16253850005
365.045630704       -3.483658583
365.545693212       -3.82495893254
366.045755719       -4.18776717801
366.545818227       -4.57324446567
367.045880735       -4.98228751054
367.545943243       -5.41540169755
368.046005751       -5.87254108251
368.546068259       -6.35291269029
369.046130766       -6.85474566125
369.546193274       -7.37503118951
370.046255782       -7.90924740252
370.54631829       -8.45109457654
371.046380798       -8.99227979012
371.546443305       -9.52240431515
372.046505813       -10.029017832
372.546568321       -10.4979050406
373.046630829       -10.9136555295
373.546693337       -11.2605315148
374.046755844       -11.5235903495
374.546818352       -11.6899488163
375.04688086       -11.7500134627
375.546943368       -11.6984702155
376.047005876       -11.5348467324
376.547068384       -11.2635353855
377.047130891       -10.8932746491
377.547193399       -10.4361975222
378.047255907       -9.90663256996
378.547318415       -9.31986631858
379.047380923       -8.69104689603
379.54744343       -8.03434681077
380.047505938       -7.36243208021
380.547568446       -6.68622517607
381.047630954       -6.01491009205
381.547693462       -5.35610961636
382.047755969       -4.71616243577
382.547818477       -4.1004343886
383.047880985       -3.51360873261
383.547943493       -2.9599119232
384.048006001       -2.4432437491
384.548068509       -1.96719488894
385.048131016       -1.53495225204
385.548193524       -1.14911260374
386.048256032       -0.811445124297
386.54831854       -0.522658422239
387.048381048       -0.282231161181
387.548443555       -0.0883542848814
388.048506063       0.0619916754352
388.548568571       0.172831617801
389.048631079       0.248898148681
389.548693587       0.2952920303
390.048756095       0.317152889732
390.548818602       0.31938110362
391.04888111       0.306434160152
391.548943618       0.282203074053
392.049006126       0.249960942201
392.549068634       0.21236810905
393.049131141       0.171516125815
393.549193649       0.128994101888
394.049256157       0.085964373796
394.549318665       0.0432382531542
395.049381173       0.00134610056025
395.54944368       -0.0394012801893
396.049506188       -0.078860992929
396.549568696       -0.117015976632
397.049631204       -0.153941650245
397.549693712       -0.18978010255
398.04975622       -0.224720582476
398.549818727       -0.258985111578
399.049881235       -0.292818175256
399.549943743       -0.326479608642
400.050006251       -0.360239950889
400.550068759       -0.394377684596
401.050131266       -0.42917789922
401.550193774       -0.464932017432
402.050256282       -0.501938302178
402.55031879       -0.540502921788
403.050381298       -0.580941392752
403.550443805       -0.623580246549
404.050506313       -0.668758779395
404.550568821       -0.716830742359
405.050631329       -0.768165813898
405.550693837       -0.823150666227
406.050756345       -0.88218938943
406.550818852       -0.945702970137
407.05088136       -1.01412743186
407.550943868       -1.08791012835
408.051006376       -1.16750353656
408.551068884       -1.25335572094
409.051131391       -1.34589643728
409.551193899       -1.4455176226
410.051256407       -1.55254679584
410.551318915       -1.66721171304
411.051381423       -1.78959454454
411.55144393       -1.91957397323
412.051506438       -2.05675410167
412.551568946       -2.20038009948
413.051631454       -2.34924235613
413.551693962       -2.50157375325
414.05175647       -2.65494866138
414.551818977       -2.80619726424
415.051881485       -2.95135421242
415.551943993       -3.08566511729
416.052006501       -3.20367595866
416.552069009       -3.29942654766
417.052131516       -3.36675753587
417.552194024       -3.39972056901
418.052256532       -3.39305570832
418.55231904       -3.3426756657
419.052381548       -3.24608172492
419.552444056       -3.10263946882
420.052506563       -2.91366621741
420.552569071       -2.68232095888
421.052631579       -2.41332937279
421.552694087       -2.1126076238
422.052756595       -1.78685984198
422.552819102       -1.44321449524
423.05288161       -1.08894025188
423.552944118       -0.731251841053
424.053006626       -0.377189581923
424.553069134       -0.0335384493865
425.053131641       0.293253643014
425.553194149       0.597193059136
426.053256657       0.87291206488
426.553319165       1.1158911155
427.053381673       1.32270394717
427.553444181       1.49123905359
428.053506688       1.62084490649
428.553569196       1.71235603922
429.053631704       1.76798092529
429.553694212       1.79106291433
430.05375672       1.7857521803
430.553819227       1.75664142883
431.053881735       1.70841802437
431.553944243       1.64557295905
432.054006751       1.57218883547
432.554069259       1.49181111339
433.054131766       1.40739350939
433.554194274       1.32130110951
434.054256782       1.23535278287
434.55431929       1.15088616005
435.054381798       1.06883194798
435.554444306       0.989788297127
436.054506813       0.914089475738
436.554569321       0.841865873073
437.054631829       0.773094295136
437.554694337       0.707638743806
438.054756845       0.645282552873
438.554819352       0.58575305973
439.05488186       0.528740057761
439.554944368       0.473909203968
440.055006876       0.420911418629
440.555069384       0.369389152666
441.055131891       0.318980239334
441.555194399       0.269319902974
442.055256907       0.220041374518
442.555319415       0.17077546229
443.055381923       0.12114934637
443.555444431       0.0707848031653
444.055506938       0.0192960218377
444.555569446       -0.0337128563784
445.055631954       -0.0886503623479
445.555694462       -0.145940378311
446.05575697       -0.206024756894
446.555819477       -0.269365744687
447.055881985       -0.336448041071
447.555944493       -0.407780272238
448.056007001       -0.483895589801
448.556069509       -0.565351009128
449.056132017       -0.652724980107
449.556194524       -0.746612527738
450.056257032       -0.847617107927
450.55631954       -0.956338093697
451.056382048       -1.07335254202
451.556444556       -1.19918960463
452.056507063       -1.33429566557
452.556569571       -1.47898806675
453.056632079       -1.63339520955
453.556694587       -1.79738103216
454.056757095       -1.97045255814
454.556819602       -2.15165064884
455.05688211       -2.33942657092
455.556944618       -2.53151078575
456.057007126       -2.7247856016
456.557069634       -2.91517975844
457.057132142       -3.09760975312
457.557194649       -3.265997971
458.057257157       -3.41339873056
458.557319665       -3.53225691181
459.057382173       -3.61480730716
459.557444681       -3.65359603873
460.057507188       -3.64207243118
460.557569696       -3.57516950454
461.057632204       -3.44977535885
461.557694712       -3.26500569534
462.05775722       -3.02222153706
462.557819727       -2.72478757262
463.057882235       -2.37761942753
463.557944743       -1.98660585996
464.058007251       -1.55800443937
464.558069759       -1.09789700023
465.058132267       -0.611762687722
465.558194774       -0.104193378376
466.058257282       0.421251742419
466.55831979       0.96207368706
467.058382298       1.51677208467
