#  x                 y             frequency           rot. str.
0.0      -0.0970743964331      17.00      -0.98
0.500062507813      -0.103400568496      23.46      -0.15
1.00012501563      -0.110265533411      45.11      6.05
1.50018752344      -0.117719269465      48.55      0.74
2.00025003125      -0.125816382885      69.54      -6.32
2.50031253907      -0.134616411968      107.91      -0.59
3.00037504688      -0.144184095382      139.97      -0.71
3.50043755469      -0.154589577552      147.02      1.01
4.00050006251      -0.165908513818      159.57      -1.36
4.50056257032      -0.178222024807      171.89      2.55
5.00062507813      -0.19161643238      198.76      15.74
5.50068758595      -0.206182687885      216.35      0.78
6.00075009376      -0.222015376543      228.82      3.62
6.50081260158      -0.239211149226      241.48      -23.38
7.00087510939      -0.25786639467      250.04      -18.07
7.5009376172      -0.278073922652      260.88      -28.82
8.00100012502      -0.299918384866      291.52      16.18
8.50106263283      -0.323470121447      314.65      6.55
9.00112514064      -0.348777098209      344.09      -7.41
9.50118764846      -0.375854610113      347.79      1.57
10.0012501563      -0.404672496168      367.94      -15.17
10.5013126641      -0.435139775284      391.14      7.97
11.0013751719      -0.467086914767      420.78      2.79
11.5014376797      -0.500246427874      426.05      3.87
12.0015001875      -0.534233195149      448.33      -5.44
12.5015626953      -0.568526806493      469.35      -15.57
13.0016252032      -0.602459238455      513.71      21.46
13.501687711      -0.635212103537      527.08      4.10
14.0017502188      -0.665828178329      550.20      1.22
14.5018127266      -0.693241461337      555.24      20.07
15.0018752344      -0.716328166533      575.68      -3.66
15.5019377422      -0.733977612492      580.34      -24.59
16.00200025      -0.745177251057      600.72      -6.65
16.5020627578      -0.749101155337      615.61      -2.19
17.0021252657      -0.74518781082      631.58      25.41
17.5021877735      -0.733192704737      645.26      18.48
18.0022502813      -0.713204847559      657.41      -5.52
18.5023127891      -0.685623377687      667.82      -8.13
19.0023752969      -0.651098752931      701.14      0.03
19.5024378047      -0.610450074744      722.01      6.98
20.0025003125      -0.564573758095      754.07      -15.22
20.5025628204      -0.514358394929      773.76      -26.06
21.0026253282      -0.460617052594      799.35      2.32
21.502687836      -0.404043006754      819.09      -33.17
22.0027503438      -0.345189650959      835.70      60.99
22.5028128516      -0.28447116239      845.01      2.24
23.0028753594      -0.222177929319      860.11      -43.13
23.5029378672      -0.158499800042      861.18      -12.35
24.003000375      -0.0935506814201      882.84      39.72
24.5030628829      -0.0273895391462      893.94      -24.63
25.0031253907      0.0399650383029      914.26      -13.97
25.5031878985      0.108527389492      920.94      -2.77
26.0032504063      0.178343399389      935.17      -5.48
26.5033129141      0.249493166365      943.19      -2.16
27.0033754219      0.322095501761      968.57      0.28
27.5034379297      0.396312446079      976.35      0.54
28.0035004376      0.472352672778      980.36      -1.89
28.5035629454      0.550473342335      999.24      22.17
29.0036254532      0.63098048739      1023.28      -7.15
29.503687961      0.714228294709      1040.18      34.11
30.0037504688      0.800617727411      1049.31      -14.89
30.5038129766      0.890594865883      1055.93      44.73
31.0038754844      0.984649204382      1067.11      73.71
31.5039379922      1.08331197131      1074.39      -34.90
32.0040005001      1.18715437158      1079.88      15.25
32.5040630079      1.2967854879      1111.06      21.11
33.0041255157      1.41284942187      1114.81      -37.39
33.5041880235      1.53602109496      1128.12      0.62
34.0042505313      1.66699995489      1158.28      9.02
34.5043130391      1.80650063339      1169.17      1.32
35.0043755469      1.95523937297      1172.20      1.12
35.5044380548      2.11391478404      1179.81      4.84
36.0045005626      2.28318122494      1197.02      139.58
36.5045630704      2.46361284552      1210.09      155.52
37.0046255782      2.65565616219      1227.46      -24.50
37.504688086      2.85956903348      1243.29      -31.49
38.0047505938      3.07534423048      1249.98      -242.38
38.5048131016      3.30261665078      1259.73      -12.66
39.0048756095      3.54055486942      1270.54      -7.70
39.5049381173      3.78774043741      1284.46      -7.62
40.0050006251      4.04204235474      1289.61      68.58
40.5050631329      4.30049947973      1297.84      -50.01
41.0051256407      4.55922988367      1311.48      -19.44
41.5051881485      4.81339221722      1332.01      -1.26
42.0052506563      5.05722803719      1337.87      -20.60
42.5053131641      5.28421296563      1343.43      -2.68
43.005375672      5.48733557166      1350.92      5.48
43.5054381798      5.65950420491      1354.37      -7.98
44.0055006876      5.79405484012      1358.81      10.09
44.5055631954      5.88530281163      1374.71      7.50
45.0056257032      5.92905758991      1379.70      -5.80
45.505688211      5.92301293091      1384.30      1.47
46.0057507188      5.86694123187      1388.05      -14.97
46.5058132267      5.76265869635      1404.81      -2.33
47.0058757345      5.61377574854      1410.21      18.03
47.5059382423      5.42528917239      1435.66      46.92
48.0060007501      5.20309553761      1457.10      0.18
48.5060632579      4.9535050472      1480.36      1.88
49.0061257657      4.68281592736      1489.86      -2.93
49.5061882735      4.39698233184      1494.97      -0.52
50.0062507813      4.10138368574      1497.46      -0.99
50.5063132892      3.80068641882      1501.77      9.83
51.006375797      3.49878105526      1502.34      21.76
51.5064383048      3.19877624554      1507.77      -16.45
52.0065008126      2.90303329394      1510.56      -0.87
52.5065633204      2.61322761677      1550.05      -27.53
53.0066258282      2.33042621432      1604.54      -17.52
53.506688336      2.05517244322      1638.13      8.76
54.0067508439      1.78757130134      1664.05      -18.81
54.5068133517      1.52737023849      2209.38      0.50
55.0068758595      1.2740322073      3005.39      5.05
55.5069383673      1.02679919742      3007.52      -0.85
56.0070008751      0.784745767202      3015.55      19.80
56.5070633829      0.546823056387      3022.16      -0.32
57.0071258907      0.311894437226      3032.29      4.93
57.5071883985      0.0787643910471      3046.17      -42.82
58.0072509064      -0.153797550317      3060.55      -0.09
58.5073134142      -0.387035812714      3062.91      16.80
59.007375922      -0.622188653182      3063.98      -17.98
59.5074384298      -0.860466720965      3065.80      26.72
60.0075009376      -1.10302801788      3075.37      25.73
60.5075634454      -1.3509468442      3086.06      -24.12
