#  x                 y             frequency           rot. str.
0.0      0.27920410356      15.11      1.86
0.500062507813      0.295722302673      32.37      -4.57
1.00012501563      0.313604662742      36.92      2.80
1.50018752344      0.332973549486      55.03      -3.66
2.00025003125      0.353960824211      68.12      2.28
2.50031253907      0.376707727928      107.85      -0.65
3.00037504688      0.401364371947      138.13      -1.62
3.50043755469      0.428088674641      145.95      -0.46
4.00050006251      0.457044535403      154.86      -4.32
4.50056257032      0.488398977501      171.85      0.06
5.00062507813      0.52231792157      193.33      7.94
5.50068758595      0.558960172534      222.28      -1.60
6.00075009376      0.598469119958      231.71      0.06
6.50081260158      0.640961575499      245.40      -13.86
7.00087510939      0.686513119722      247.91      8.79
7.5009376172      0.735139334317      277.62      75.57
8.00100012502      0.786772400139      310.12      8.77
8.50106263283      0.841232809793      314.35      4.27
9.00112514064      0.898196455393      342.94      -6.40
9.50118764846      0.957158193817      346.86      -2.55
10.0012501563      1.0173942316      363.66      5.42
10.5013126641      1.07792731412      383.20      1.09
11.0013751719      1.13750062097      420.16      -1.70
11.5014376797      1.19456811925      426.72      4.48
12.0015001875      1.24731029189      452.19      -12.65
12.5015626953      1.29368377523      470.18      -2.98
13.0016252032      1.33151059216      513.65      35.50
13.501687711      1.35860679498      526.35      -11.37
14.0017502188      1.37294178995      543.55      0.86
14.5018127266      1.37281009959      557.32      -7.97
15.0018752344      1.35698977954      576.74      -16.89
15.5019377422      1.3248594395      578.79      15.76
16.00200025      1.27645092003      598.06      -4.08
16.5020627578      1.21242664934      609.04      4.55
17.0021252657      1.13398618044      630.99      3.53
17.5021877735      1.04272045336      656.14      -0.56
18.0022502813      0.940440655411      660.46      -1.66
18.5023127891      0.829009366576      665.47      7.28
19.0023752969      0.710196078664      700.08      -1.28
19.5024378047      0.585570149732      729.90      3.67
20.0025003125      0.456435061773      767.58      -33.20
20.5025628204      0.323800786731      784.55      -4.93
21.0026253282      0.188387039419      796.01      2.19
21.502687836      0.0506489746107      819.54      -4.41
22.0027503438      -0.0891823539438      837.95      21.98
22.5028128516      -0.231050638506      849.33      -12.69
23.0028753594      -0.375019803864      857.51      -6.77
23.5029378672      -0.521216108568      865.77      -8.90
24.003000375      -0.669767080289      879.20      -18.22
24.5030628829      -0.820736464589      888.68      29.25
25.0031253907      -0.974053885544      896.13      -2.83
