#  x                 y             frequency           rot. str.
0.0      -0.0316746341784      14.88      -0.40
0.500062507813      -0.0347809048682      23.30      -0.44
1.00012501563      -0.0382095939558      40.78      5.78
1.50018752344      -0.041991887437      46.01      -1.66
2.00025003125      -0.0461615072431      78.46      -4.28
2.50031253907      -0.0507547087243      133.13      6.85
3.00037504688      -0.0558101850079      137.25      -0.42
3.50043755469      -0.0613688396997      143.00      6.09
4.00050006251      -0.0674733778575      156.73      -2.52
4.50056257032      -0.0741676512669      164.63      -3.77
5.00062507813      -0.081495677907      206.73      16.12
5.50068758595      -0.0895002377479      214.54      -4.48
6.00075009376      -0.0982209291918      224.55      3.03
6.50081260158      -0.107691555458      238.42      -32.95
7.00087510939      -0.117936703012      250.62      -27.94
7.5009376172      -0.128967382587      262.51      -15.24
8.00100012502      -0.140775638901      306.94      2.75
8.50106263283      -0.153328113022      318.15      6.41
9.00112514064      -0.166558679599      344.97      0.25
9.50118764846      -0.180360497331      348.80      7.24
10.0012501563      -0.194578114758      376.06      -10.15
10.5013126641      -0.209000654527      387.80      8.51
11.0013751719      -0.223357510785      419.26      -1.30
11.5014376797      -0.23731833603      425.18      5.38
12.0015001875      -0.250499205784      460.53      -6.84
12.5015626953      -0.262476532361      477.90      11.87
13.0016252032      -0.272809377443      513.62      -6.03
13.501687711      -0.281069242289      524.27      11.07
14.0017502188      -0.286874397128      542.02      -20.86
14.5018127266      -0.289923850697      556.54      -8.25
15.0018752344      -0.290024864009      561.09      25.01
15.5019377422      -0.287108119962      578.67      -7.68
16.00200025      -0.281226502732      600.09      -7.38
16.5020627578      -0.272536526788      615.96      -2.34
17.0021252657      -0.261264870714      631.67      23.95
17.5021877735      -0.24766517739      646.40      19.49
18.0022502813      -0.231971589105      658.21      -6.20
18.5023127891      -0.21435531209      668.68      -7.50
19.0023752969      -0.194889296541      702.47      0.43
19.5024378047      -0.173524526395      717.97      1.57
20.0025003125      -0.150079946243      762.71      -7.35
20.5025628204      -0.124246882006      774.21      -23.95
21.0026253282      -0.0956077858519      804.41      0.27
21.502687836      -0.0636679517819      819.46      -33.51
22.0027503438      -0.0278972953234      835.16      58.53
22.5028128516      0.0122225408128      847.11      7.51
23.0028753594      0.0571521340869      861.13      1.27
23.5029378672      0.107256397343      863.89      -65.56
24.003000375      0.162781184238      881.89      59.72
24.5030628829      0.22384824405      894.99      -31.95
25.0031253907      0.290468792066      897.20      -12.96
25.5031878985      0.362572302987      931.49      16.01
26.0032504063      0.440044526836      941.24      -13.59
26.5033129141      0.522767835062      943.43      -8.12
27.0033754219      0.610657803108      972.29      2.37
27.5034379297      0.703691835728      979.90      -1.28
28.0035004376      0.801927846356      987.09      -0.11
28.5035629454      0.90551285391      998.54      18.50
29.0036254532      1.01468251663      1023.08      -2.92
29.503687961      1.12975304553      1037.80      13.55
30.0037504688      1.25110678456      1048.20      -7.67
30.5038129766      1.37917222965      1054.84      53.03
31.0038754844      1.51439858446      1063.55      78.32
31.5039379922      1.65722426186      1067.82      -1.40
32.0040005001      1.80803813382      1080.33      3.05
32.5040630079      1.96713188027      1108.86      -64.05
33.0041255157      2.1346415661      1113.83      -8.71
33.5041880235      2.31047669207      1126.99      -7.51
34.0042505313      2.49423558037      1154.12      19.24
34.5043130391      2.68510728209      1161.25      -2.67
35.0043755469      2.88176248858      1173.34      2.35
35.5044380548      3.08223942261      1178.52      12.36
36.0045005626      3.28383547485      1203.23      137.64
36.5045630704      3.48302119611      1222.18      152.03
37.0046255782      3.67539933497      1226.89      -6.93
37.504688086      3.85573628954      1241.21      39.78
38.0047505938      4.01809413693      1253.09      -193.47
38.5048131016      4.15608538145      1259.14      -114.14
39.0048756095      4.26325739215      1267.72      -12.41
39.5049381173      4.33358908315      1274.29      56.71
40.0050006251      4.36205245734      1283.24      17.20
40.5050631329      4.34516415943      1300.25      -2.95
41.0051256407      4.2814374639      1313.40      -45.04
41.5051881485      4.17165150492      1331.52      -7.56
42.0052506563      4.01888364393      1340.24      -54.31
42.5053131641      3.82829531595      1344.61      -9.93
43.005375672      3.60670768499      1349.82      -7.03
43.5054381798      3.36203699958      1355.07      -37.56
44.0055006876      3.10267289479      1359.78      -7.62
44.5055631954      2.83687698763      1374.07      2.02
45.0056257032      2.57226126397      1379.14      1.22
45.505688211      2.31538455473      1381.33      0.99
46.0057507188      2.07148646647      1383.93      3.10
46.5058132267      1.84436286908      1402.13      -1.90
47.0058757345      1.63637425752      1412.29      21.29
47.5059382423      1.44856685999      1439.61      63.07
