#  x                 y             frequency           rot. str.
0.0      -0.00337357606795      14.94      -1.32
0.500062507813      -0.0103454622856      27.21      2.71
1.00012501563      -0.0180743378566      44.89      0.21
1.50018752344      -0.0266331938712      62.32      -3.01
2.00025003125      -0.0361004036688      71.48      14.81
2.50031253907      -0.0465594253348      102.91      -8.22
3.00037504688      -0.0580981759001      122.70      -0.23
3.50043755469      -0.0708079511079      144.29      -0.00
4.00050006251      -0.0847817274503      156.51      0.59
4.50056257032      -0.100111638356      162.77      -1.29
5.00062507813      -0.116885364254      194.53      -6.53
5.50068758595      -0.135181118666      212.71      -2.26
6.00075009376      -0.155060854174      236.77      74.29
6.50081260158      -0.176561262135      242.56      -28.61
7.00087510939      -0.199682114078      244.26      0.57
7.5009376172      -0.224371515644      248.62      -6.69
8.00100012502      -0.250507752287      287.17      -46.95
8.50106263283      -0.277877648991      316.47      -2.24
9.00112514064      -0.306151803379      337.96      8.43
9.50118764846      -0.334857742413      351.70      -1.05
10.0012501563      -0.363353035187      376.35      6.94
10.5013126641      -0.390801645809      391.96      -29.99
11.0013751719      -0.416158195265      419.69      -6.29
11.5014376797      -0.438166013656      428.67      6.73
12.0015001875      -0.455375400364      447.77      -7.91
12.5015626953      -0.46618772131      465.43      7.27
13.0016252032      -0.468928255957      524.03      -0.29
13.501687711      -0.461945841617      531.60      17.27
14.0017502188      -0.443730903158      547.20      1.50
14.5018127266      -0.41303694464      561.56      -4.44
15.0018752344      -0.368986296025      577.58      0.79
15.5019377422      -0.311141037482      580.98      7.84
16.00200025      -0.239525513883      604.53      2.58
16.5020627578      -0.154596623048      612.50      -22.53
17.0021252657      -0.057169192914      641.00      0.59
17.5021877735      0.0516872774118      649.41      -6.14
18.0022502813      0.170760002061      656.38      7.86
18.5023127891      0.29879296179      667.86      -3.04
19.0023752969      0.434561185869      701.40      -12.67
19.5024378047      0.576911530551      727.94      -9.73
20.0025003125      0.724768532792      770.98      12.50
20.5025628204      0.877108620183      778.77      -13.24
21.0026253282      1.03290883473      795.74      18.01
21.502687836      1.19107775847      815.53      40.79
22.0027503438      1.35037726344      833.05      -65.09
22.5028128516      1.50934470415      840.15      30.77
23.0028753594      1.66622654407      855.02      7.62
23.5029378672      1.81893599061      857.81      -29.42
24.003000375      1.96504829062      873.39      -47.55
24.5030628829      2.10184671211      887.71      16.44
25.0031253907      2.22642850475      893.14      7.21
25.5031878985      2.33587225131      918.02      -2.15
26.0032504063      2.427456129      935.54      -16.40
26.5033129141      2.49890271027      944.51      -16.52
27.0033754219      2.54861401824      968.69      1.80
27.5034379297      2.57585545051      977.63      -0.20
28.0035004376      2.58085247307      982.32      -0.24
28.5035629454      2.56477977138      990.38      28.74
29.0036254532      2.5296446619      1017.71      10.78
29.503687961      2.4780880322      1025.87      15.38
30.0037504688      2.41314020269      1043.04      -34.32
30.5038129766      2.33797242969      1044.33      -75.37
31.0038754844      2.25567813167      1062.50      22.51
31.5039379922      2.16910530482      1073.92      6.72
32.0040005001      2.08074784371      1080.87      7.22
32.5040630079      1.99269230742      1110.90      56.87
33.0041255157      1.90660978025      1125.18      12.63
33.5041880235      1.82377979685      1134.24      12.09
34.0042505313      1.74513373869      1158.59      -11.14
34.5043130391      1.67130730339      1169.20      3.71
35.0043755469      1.60269445569      1172.14      0.03
35.5044380548      1.53949794587      1187.01      -17.81
36.0045005626      1.48177365809      1197.56      -128.16
36.5045630704      1.42946762814      1214.94      -194.25
37.0046255782      1.38244560174      1228.36      123.48
37.504688086      1.34051560948      1236.62      79.62
38.0047505938      1.30344434387      1245.76      29.05
38.5048131016      1.27096825452      1260.58      -22.85
39.0048756095      1.24280031978      1273.51      -20.70
39.5049381173      1.21863347606      1278.91      88.71
40.0050006251      1.19814172951      1286.44      0.54
40.5050631329      1.18098005791      1295.87      -59.62
41.0051256407      1.16678431955      1328.09      -3.25
41.5051881485      1.15517247462      1335.74      -0.24
42.0052506563      1.14574841114      1338.58      -7.25
42.5053131641      1.13810944622      1345.15      -9.54
43.005375672      1.13185805104      1354.42      24.92
43.5054381798      1.12661749688      1355.16      -11.59
44.0055006876      1.12205004224      1361.67      13.25
44.5055631954      1.11787523736      1376.14      -13.93
45.0056257032      1.11388527941      1381.24      -11.45
45.505688211      1.10995444289      1385.03      17.76
46.0057507188      1.10604055462      1390.14      -18.31
46.5058132267      1.10217807254      1400.86      51.09
47.0058757345      1.09846407501      1418.74      23.25
47.5059382423      1.0950398167      1431.42      67.82
48.0060007501      1.09207108299      1457.27      -10.39
48.5060632579      1.08973032577      1480.68      -4.04
49.0061257657      1.08818273227      1490.93      -2.14
49.5061882735      1.08757733795      1494.49      11.99
50.0062507813      1.08804337858      1494.82      -5.75
50.5063132892      1.08969147646      1502.44      -8.27
51.006375797      1.09261901123      1504.45      -13.37
51.5064383048      1.09691907447      1507.90      16.74
52.0065008126      1.10269264598      1512.01      -6.55
52.5065633204      1.11006395963      1549.33      28.60
53.0066258282      1.11919937208      1603.48      2.47
53.506688336      1.1303303574      1642.98      -9.07
54.0067508439      1.14378148562      1664.00      11.66
54.5068133517      1.16000436241      2208.73      4.57
55.0068758595      1.17961845437      3006.37      -1.37
55.5069383673      1.20345941692      3024.37      7.26
56.0070008751      1.23263486659      3024.57      -3.05
56.5070633829      1.26858636322      3030.89      1.79
57.0071258907      1.31315456016      3033.59      0.48
57.5071883985      1.36864198134      3043.01      24.90
58.0072509064      1.43786479015      3050.68      22.02
58.5073134142      1.52418161881      3061.85      -23.76
59.007375922      1.63148482781      3061.92      2.85
59.5074384298      1.76413870978      3064.14      -18.96
60.0075009376      1.92685163697      3071.48      47.34
60.5075634454      2.12447620866      3077.77      -26.23
61.0076259532      2.36174321783      3087.83      29.07
61.5076884611      2.64294991415      3115.06      4.87
62.0077509689      2.97163656956      3130.93      2.43
62.5078134767      3.35029243608      3136.12      -3.15
63.0078759845      3.78012841123      3191.92      -0.21
63.5079384923      4.26093817037      3213.59      -1.24
64.0080010001      4.79104612568      3213.64      1.11
64.5080635079      5.3673170733      3219.99      -4.58
65.0081260158      5.98518714513      3468.65      -8.33
65.5081885236      6.63867413757      3792.35      9.46
66.0082510314       7.32033816658
66.5083135392       8.0211874641
67.008376047       8.73055340141
67.5084385548       9.43598756267
68.0085010626       10.1232562252
68.5085635704       10.7765181353
69.0086260783       11.3787638337
69.5086885861       11.9125635755
70.0087510939       12.3611145393
70.5088136017       12.7095029829
71.0088761095       12.9460203232
71.5089386173       13.0633192158
72.0090011251       13.0591914897
72.509063633       12.936806025
73.0091261408       12.7043506578
73.5091886486       12.3741460892
74.0092511564       11.9614017489
74.5093136642       11.482833785
75.009376172       10.9553559956
75.5094386798       10.3949995777
76.0095011876       9.81614264486
76.5095636955       9.23106012216
77.0096262033       8.64975415532
77.5096887111       8.07999891544
78.0097512189       7.52752804297
78.5098137267       6.99630084414
79.0098762345       6.48879764156
79.5099387423       6.00631012402
80.0100012502       5.54920609165
80.510063758       5.11715840667
81.0101262658       4.70933514816
81.5101887736       4.32455242628
82.0102512814       3.96139371738
82.5103137892       3.61830058824
83.010376297       3.29363981146
83.5104388049       2.98575152029
84.0105013127       2.69298246672
84.5105638205       2.41370779305
85.0106263283       2.14634409549
85.5106888361       1.88935599473
86.0107513439       1.64125795096
86.5108138517       1.400612672
87.0108763595       1.16602715669
87.5109388674       0.936147182848
88.0110013752       0.709650880878
88.511063883       0.485241920638
89.0111263908       0.261642776619
89.5111888986       0.0375885182413
90.0112514064       -0.188178401962
90.5113139142       -0.416911819997
91.0113764221       -0.649863334157
91.5114389299       -0.888280758775
92.0115014377       -1.13340251951
92.5115639455       -1.38644668221
93.0116264533       -1.64859298876
93.5116889611       -1.92095591958
94.0117514689       -2.20454644553
