     0.00000000	     0.00000692
     0.50006251	     0.00000818
     1.00012502	     0.00000966
     1.50018752	     0.00001141
     2.00025003	     0.00001347
     2.50031254	     0.00001592
     3.00037505	     0.00001882
     3.50043755	     0.00002228
     4.00050006	     0.00002641
     4.50056257	     0.00003133
     5.00062508	     0.00003723
     5.50068759	     0.00004429
     6.00075009	     0.00005277
     6.50081260	     0.00006295
     7.00087511	     0.00007519
     7.50093762	     0.00008990
     8.00100013	     0.00010757
     8.50106263	     0.00012878
     9.00112514	     0.00015424
     9.50118765	     0.00018474
    10.00125016	     0.00022123
    10.50131266	     0.00026479
    11.00137517	     0.00031671
    11.50143768	     0.00037843
    12.00150019	     0.00045163
    12.50156270	     0.00053819
    13.00162520	     0.00064028
    13.50168771	     0.00076032
    14.00175022	     0.00090105
    14.50181273	     0.00106549
    15.00187523	     0.00125702
    15.50193774	     0.00147939
    16.00200025	     0.00173668
    16.50206276	     0.00203339
    17.00212527	     0.00237437
    17.50218777	     0.00276492
    18.00225028	     0.00321069
    18.50231279	     0.00371775
    19.00237530	     0.00429257
    19.50243780	     0.00494199
    20.00250031	     0.00567319
    20.50256282	     0.00649373
    21.00262533	     0.00741146
    21.50268784	     0.00843451
    22.00275034	     0.00957128
    22.50281285	     0.01083035
    23.00287536	     0.01222051
    23.50293787	     0.01375064
    24.00300037	     0.01542975
    24.50306288	     0.01726688
    25.00312539	     0.01927106
    25.50318790	     0.02145134
    26.00325041	     0.02381668
    26.50331291	     0.02637598
    27.00337542	     0.02913806
    27.50343793	     0.03211162
    28.00350044	     0.03530529
    28.50356295	     0.03872762
    29.00362545	     0.04238712
    29.50368796	     0.04629230
    30.00375047	     0.05045174
    30.50381298	     0.05487415
    31.00387548	     0.05956849
    31.50393799	     0.06454405
    32.00400050	     0.06981058
    32.50406301	     0.07537845
    33.00412552	     0.08125880
    33.50418802	     0.08746367
    34.00425053	     0.09400625
    34.50431304	     0.10090101
    35.00437555	     0.10816390
    35.50443805	     0.11581257
    36.00450056	     0.12386655
    36.50456307	     0.13234743
    37.00462558	     0.14127902
    37.50468809	     0.15068751
    38.00475059	     0.16060158
    38.50481310	     0.17105252
    39.00487561	     0.18207422
    39.50493812	     0.19370322
    40.00500063	     0.20597863
    40.50506313	     0.21894204
    41.00512564	     0.23263733
    41.50518815	     0.24711047
    42.00525066	     0.26240919
    42.50531316	     0.27858267
    43.00537567	     0.29568112
    43.50543818	     0.31375533
    44.00550069	     0.33285618
    44.50556320	     0.35303414
    45.00562570	     0.37433875
    45.50568821	     0.39681806
    46.00575072	     0.42051817
    46.50581323	     0.44548272
    47.00587573	     0.47175245
    47.50593824	     0.49936481
    48.00600075	     0.52835363
    48.50606326	     0.55874886
    49.00612577	     0.59057632
    49.50618827	     0.62385755
    50.00625078	     0.65860968
    50.50631329	     0.69484531
    51.00637580	     0.73257234
    51.50643830	     0.77179389
    52.00650081	     0.81250799
    52.50656332	     0.85470730
    53.00662583	     0.89837860
    53.50668834	     0.94350216
    54.00675084	     0.99005095
    54.50681335	     1.03798956
    55.00687586	     1.08727292
    55.50693837	     1.13784486
    56.00700088	     1.18963641
    56.50706338	     1.24256390
    57.00712589	     1.29652700
    57.50718840	     1.35140660
    58.00725091	     1.40706281
    58.50731341	     1.46333290
    59.00737592	     1.52002954
    59.50743843	     1.57693928
    60.00750094	     1.63382143
    60.50756345	     1.69040745
    61.00762595	     1.74640091
    61.50768846	     1.80147821
    62.00775097	     1.85528999
    62.50781348	     1.90746339
    63.00787598	     1.95760517
    63.50793849	     2.00530566
    64.00800100	     2.05014355
    64.50806351	     2.09169143
    65.00812602	     2.12952199
    65.50818852	     2.16321486
    66.00825103	     2.19236374
    66.50831354	     2.21658387
    67.00837605	     2.23551954
    67.50843855	     2.24885144
    68.00850106	     2.25630370
    68.50856357	     2.25765040
    69.00862608	     2.25272131
    69.50868859	     2.24140680
    70.00875109	     2.22366164
    70.50881360	     2.19950761
    71.00887611	     2.16903494
    71.50893862	     2.13240232
    72.00900113	     2.08983563
    72.50906363	     2.04162534
    73.00912614	     1.98812269
    73.50918865	     1.92973465
    74.00925116	     1.86691794
    74.50931366	     1.80017217
    75.00937617	     1.73003225
    75.50943868	     1.65706039
    76.00950119	     1.58183782
    76.50956370	     1.50495642
    77.00962620	     1.42701057
    77.50968871	     1.34858926
    78.00975122	     1.27026882
    78.50981373	     1.19260630
    79.00987623	     1.11613366
    79.50993874	     1.04135289
    80.01000125	     0.96873216
    80.51006376	     0.89870300
    81.01012627	     0.83165845
    81.51018877	     0.76795235
    82.01025128	     0.70789952
    82.51031379	     0.65177683
    83.01037630	     0.59982510
    83.51043880	     0.55225162
    84.01050131	     0.50923325
    84.51056382	     0.47091987
    85.01062633	     0.43743809
    85.51068884	     0.40889504
    86.01075134	     0.38538215
