   890.42325291	    -0.50476420
   890.91088885	    -0.49796536
   891.39852482	    -0.48932665
   891.88616077	    -0.47900745
   892.37379673	    -0.46718652
   892.86143268	    -0.45406596
   893.34906863	    -0.43987099
   893.83670458	    -0.42484450
   894.32434055	    -0.40923701
   894.81197650	    -0.39329423
   895.29961246	    -0.37724490
   895.78724840	    -0.36129139
   896.27488436	    -0.34560442
   896.76252031	    -0.33032198
   897.25015628	    -0.31555149
   897.73779223	    -0.30137329
   898.22542818	    -0.28784421
   898.71306413	    -0.27499981
   899.20070009	    -0.26285499
   899.68833605	    -0.25140375
   900.17597200	    -0.24061845
   900.66360795	    -0.23045029
   901.15124391	    -0.22083146
   901.63887986	    -0.21167969
   902.12651581	    -0.20290489
   902.61415177	    -0.19441711
   903.10178773	    -0.18613490
   903.58942368	    -0.17799231
   904.07705964	    -0.16994366
   904.56469558	    -0.16196538
   905.05233153	    -0.15405472
   905.53996750	    -0.14622614
   906.02760345	    -0.13850623
   906.51523941	    -0.13092818
   907.00287535	    -0.12352680
   907.49051131	    -0.11633456
   907.97814727	    -0.10937881
   908.46578323	    -0.10268046
   908.95341917	    -0.09625344
   909.44105513	    -0.09010505
   909.92869108	    -0.08423665
   910.41632704	    -0.07864472
   910.90396300	    -0.07332177
   911.39159895	    -0.06825743
   911.87923490	    -0.06343928
   912.36687086	    -0.05885353
   912.85450681	    -0.05448568
   913.34214277	    -0.05032089
   913.82977872	    -0.04634442
   914.31741468	    -0.04254175
   914.80505063	    -0.03889886
   915.29268659	    -0.03540224
   915.78032253	    -0.03203904
   916.26795850	    -0.02879704
   916.75559445	    -0.02566462
   917.24323041	    -0.02263079
   917.73086635	    -0.01968521
   918.21850231	    -0.01681802
   918.70613826	    -0.01401990
   919.19377423	    -0.01128195
   919.68141018	    -0.00859578
   920.16904613	    -0.00595324
   920.65668208	    -0.00334660
   921.14431804	    -0.00076833
   921.63195399	     0.00178883
   922.11958996	     0.00433198
   922.60722590	     0.00686811
   923.09486186	     0.00940405
   923.58249781	     0.01194662
   924.07013377	     0.01450266
   924.55776972	     0.01707901
   925.04540568	     0.01968257
   925.53304163	     0.02232039
   926.02067759	     0.02499969
   926.50831354	     0.02772786
   926.99594949	     0.03051258
   927.48358545	     0.03336181
   927.97122141	     0.03628390
   928.45885736	     0.03928757
   928.94649331	     0.04238205
   929.43412926	     0.04557709
   929.92176522	     0.04888303
   930.40940118	     0.05231093
   930.89703714	     0.05587256
   931.38467308	     0.05958059
   931.87230904	     0.06344855
   932.35994499	     0.06749108
   932.84758095	     0.07172397
   933.33521691	     0.07616429
   933.82285286	     0.08083046
   934.31048881	     0.08574252
   934.79812477	     0.09092220
   935.28576072	     0.09639307
   935.77339668	     0.10218078
   936.26103263	     0.10831321
   936.74866858	     0.11482059
   937.23630454	     0.12173585
   937.72394048	     0.12909462
   938.21157644	     0.13693559
   938.69921240	     0.14530047
   939.18684836	     0.15423424
   939.67448431	     0.16378515
   940.16212026	     0.17400459
   940.64975621	     0.18494705
   941.13739217	     0.19666960
   941.62502813	     0.20923126
   942.11266409	     0.22269212
   942.60030003	     0.23711175
   943.08793599	     0.25254731
   943.57557194	     0.26905073
   944.06320791	     0.28666505
   944.55084386	     0.30541993
   945.03847981	     0.32532567
   945.52611576	     0.34636631
   946.01375172	     0.36849156
   946.50138767	     0.39160773
   946.98902363	     0.41556872
   947.47665958	     0.44016742
   947.96429554	     0.46512946
   948.45193149	     0.49011062
   948.93956744	     0.51470015
   949.42720339	     0.53843156
   949.91483936	     0.56080216
   950.40247531	     0.58130122
   950.89011127	     0.59944483
   951.37774721	     0.61481408
   951.86538317	     0.62709132
   952.35301913	     0.63608903
   952.84065509	     0.64176641
   953.32829104	     0.64423065
   953.81592699	     0.64372254
   954.30356294	     0.64058916
   954.79119890	     0.63524815
   955.27883486	     0.62814934
   955.76647081	     0.61973902
   956.25410676	     0.61043081
   956.74174272	     0.60058510
   957.22937867	     0.59049702
   957.71701463	     0.58039124
   958.20465058	     0.57042165
   958.69228654	     0.56067351
   959.17992249	     0.55116632
   959.66755845	     0.54185703
   960.15519440	     0.53264324
   960.64283036	     0.52336734
   961.13046631	     0.51382199
   961.61810227	     0.50375795
   962.10573822	     0.49289432
   962.59337417	     0.48093149
   963.08101012	     0.46756659
   963.56864609	     0.45251100
   964.05628204	     0.43550917
   964.54391799	     0.41635748
   965.03155394	     0.39492108
   965.51918990	     0.37114697
   966.00682585	     0.34507121
   966.49446182	     0.31681958
   966.98209776	     0.28660188
   967.46973372	     0.25470170
   967.95736967	     0.22146387
   968.44500562	     0.18728198
   968.93264158	     0.15258828
   969.42027753	     0.11784635
   969.90791349	     0.08354646
   970.39554944	     0.05020208
   970.88318540	     0.01834488
   971.37082134	    -0.01148389
   971.85845731	    -0.03874833
   972.34609326	    -0.06293945
   972.83372922	    -0.08360302
   973.32136517	    -0.10037033
   973.80900112	    -0.11298789
   974.29663707	    -0.12134056
   974.78427304	    -0.12546416
   975.27190899	    -0.12554466
   975.75954494	    -0.12190391
   976.24718089	    -0.11497411
   976.73481685	    -0.10526431
   977.22245280	    -0.09332381
   977.71008877	    -0.07970623
   978.19772471	    -0.06493803
   978.68536067	    -0.04949405
   979.17299662	    -0.03378144
   979.66063258	    -0.01813261
   980.14826854	    -0.00280623
   980.63590449	     0.01200512
   981.12354044	     0.02616302
   981.61117640	     0.03956929
   982.09881235	     0.05215271
   982.58644830	     0.06385811
   983.07408426	     0.07463908
   983.56172022	     0.08445463
   984.04935617	     0.09326946
   984.53699213	     0.10105664
   985.02462807	     0.10780162
   985.51226403	     0.11350566
   985.99989999	     0.11818800
   986.48753595	     0.12188601
   986.97517189	     0.12465365
   987.46280785	     0.12655862
   987.95044380	     0.12767915
   988.43807977	     0.12810093
   988.92571572	     0.12791436
   989.41335167	     0.12721197
   989.90098762	     0.12608579
