#  x                 y             frequency           intensity
0.0       0.0107371196741       15.63       0.06071
0.500062507813       0.012205227651       21.83       0.07178
1.00012501563       0.0138245122341       45.73       0.65244
1.50018752344       0.015602860884       47.67       0.04453
2.00025003125       0.0175474429953       70.35       2.53135
2.50031253907       0.0196645211765       107.50       0.45189
3.00037504688       0.0219592565563       137.99       0.20697
3.50043755469       0.0244355115626       146.64       1.56253
4.00050006251       0.0270956540585       157.21       0.53646
4.50056257032       0.0299403671021       171.94       1.48188
5.00062507813       0.0329684688994       198.28       4.72885
5.50068758595       0.0361767477366       217.14       0.14527
6.00075009376       0.0395598167853       227.68       1.01357
6.50081260158       0.0431099936701       238.61       1.65265
7.00087510939       0.0468172095621       258.99       2.74962
7.5009376172       0.0506689523018       277.49       60.95718
8.00100012502       0.0546502476789       302.71       71.05930
8.50106263283       0.0587436824859       314.44       1.56994
9.00112514064       0.0629294723431       343.40       5.82580
9.50118764846       0.0671855765663       348.29       1.95627
10.0012501563       0.0714878615354       364.63       0.12843
10.5013126641       0.0758103131392       389.27       0.81562
11.0013751719       0.0801252979382       421.27       0.47305
11.5014376797       0.0844038717362       427.69       0.89936
12.0015001875       0.0886161332897       448.41       2.45057
12.5015626953       0.0927316199592       469.90       4.98098
13.0016252032       0.0967197412179       514.63       2.76337
13.501687711       0.100550245124       525.73       7.74420
14.0017502188       0.104193712143       551.52       2.84918
14.5018127266       0.107622070079       556.22       6.23503
15.0018752344       0.110809123403       576.60       3.93602
15.5019377422       0.113731089845       580.46       10.59482
16.00200025       0.116367136944       600.90       9.69628
16.5020627578       0.118699911046       615.50       2.78684
17.0021252657       0.120716051316       631.74       11.47681
17.5021877735       0.122406681377       651.04       18.32108
18.0022502813       0.123767871393       656.47       42.50781
18.5023127891       0.124801063689       663.86       44.49579
19.0023752969       0.125513455252       702.08       1.48448
19.5024378047       0.125918330829       722.93       11.23586
20.0025003125       0.126035340614       757.00       3.99381
20.5025628204       0.12589071682       772.82       6.82155
21.0026253282       0.125517423692       801.04       5.15414
21.502687836       0.124955235718       819.84       10.15300
22.0027503438       0.124250738903       835.59       37.71311
22.5028128516       0.123457250133       846.59       0.63137
23.0028753594       0.122634649634       858.52       1.02347
23.5029378672       0.121849121626       862.16       36.50871
24.003000375       0.121172798311       884.52       14.26022
24.5030628829       0.120683302467       899.41       6.16265
25.0031253907       0.120463184153       915.77       9.01167
25.5031878985       0.120599247452       920.76       8.53746
26.0032504063       0.121181763849       934.67       9.96465
26.5033129141       0.122303569775       942.53       4.69733
27.0033754219       0.124059047172       969.99       1.34702
27.5034379297       0.126542987676       977.36       0.41690
28.0035004376       0.129849343177       979.63       1.33840
28.5035629454       0.134069868159       994.53       18.06562
29.0036254532       0.139292662376       1023.28       21.64335
29.503687961       0.145600625922       1042.14       45.82254
30.0037504688       0.153069842766       1049.98       20.93130
30.5038129766       0.161767913019       1057.50       23.25425
31.0038754844       0.171752258658       1072.27       27.19563
31.5039379922       0.183068431885       1073.75       22.65960
32.0040005001       0.195748459629       1079.83       21.94417
32.5040630079       0.20980926169       1106.82       18.20515
33.0041255157       0.225251183457       1116.33       36.80103
33.5041880235       0.242056686825       1126.57       7.87672
34.0042505313       0.260189244615       1147.10       12.88709
34.5043130391       0.279592484368       1168.94       7.37668
35.0043755469       0.300189626497       1171.89       0.93823
35.5044380548       0.321883259528       1174.69       3.51893
36.0045005626       0.344555491236       1198.56       39.84664
36.5045630704       0.368068508991       1222.84       33.48726
37.0046255782       0.392265575548       1228.11       15.36754
37.504688086       0.41697247797       1235.76       28.24447
38.0047505938       0.441999437459       1257.28       1.74269
38.5048131016       0.467143476937       1261.71       6.99749
39.0048756095       0.492191231446       1281.41       12.39222
39.5049381173       0.516922174212       1286.25       61.46640
40.0050006251       0.541112218965       1294.30       212.04846
40.5050631329       0.564537647137       1298.14       23.65342
41.0051256407       0.586979297364       1310.59       16.23334
41.5051881485       0.608226944665       1331.39       1.76042
42.0052506563       0.628083788116       1335.97       4.14083
42.5053131641       0.646370959124       1343.98       2.77366
43.005375672       0.662931957763       1352.31       9.46960
43.5054381798       0.677636922289       1352.92       12.57645
44.0055006876       0.690386636904       1362.49       8.30613
44.5055631954       0.701116185231       1376.75       1.98135
45.0056257032       0.709798161572       1381.33       2.14964
45.505688211       0.716445358748       1381.82       2.57743
46.0057507188       0.721112859963       1387.57       8.67972
46.5058132267       0.723899472257       1401.80       10.55510
47.0058757345       0.724948450545       1407.88       5.69636
47.5059382423       0.724447473439       1424.82       3.37858
48.0060007501       0.722627844841       1456.98       15.20675
48.5060632579       0.719762908108       1480.12       5.35284
49.0061257657       0.71616567237       1490.70       2.14954
49.5061882735       0.71218566284       1494.96       7.71692
50.0062507813       0.708205018698       1497.11       6.16740
50.5063132892       0.704633873134       1499.41       15.30783
51.006375797       0.701905060389       1501.42       26.72203
